corp,stock_code,sector,year,revenue,cost_of_sales,gross_profit,operating_income,net_income,ebit,ebitda,total_equity,total_assets,total_liabilities,current_assets,current_liabilities,non_current_liabilities,short_borrowing,long_borrowing,cash_and_equivalents,retained_earnings,tangible_assets,intangible_assets,accounts_receivable,inventory,accounts_payable,outstanding_shares,cash_flow_operating,selling_general_administrative_expenses,cash_flow_investing,cash_flow_financing,long_term_assets,interest,tax,stock_price,market_capitalization,borrowings,net_liabilities,cash_flow_per_share
성신양회,004980,비금속광물,2022,1030414329947.0,888758109562.0,141656220385.0,1833600738.0,-26470491614.0,-26120978097.0,-26120978097.0,396213621807.0,1187583002030.0,791369380223.0,371430350415.0,553738399570.0,237630980653.0,315732376427.0,108097799757.0,50012548451.0,215083528564.0,679876594959.0,19226059781.0,190814846046.0,101286096430.0,134386044809.0,24516073,30261868026.0,66750015169.0,-45213127374.0,15093242496.0,816152651615.0,26335866332.0,8615132900.0,9540.0,233883336420.0,423830176184.0,741356831772.0,1234.3684906632477
성안,011300,섬유의복,2018,220173986736.0,211713155321.0,8460831415.0,-10850326896.0,-20226567126.0,-19568548453.0,-7401746033.0,77655547113.0,288504483743.0,210848936630.0,143074694440.0,155099297652.0,55749638978.0,0.0,27534710000.0,11019713912.0,13661560033.0,122344003322.0,203918646.0,31562425552.0,81380780720.0,21496818274.0,56857860,-21099023163.0,19311158311.0,3451969698.0,21503888515.0,145429789303.0,4846203612.0,37525520.0,715.0,40653369900.0,27534710000.0,199829222718.0,-371.08366658541144
성안,011300,섬유의복,2019,216856564170.0,209333900234.0,7522663936.0,-12934285113.0,-43560962940.0,-46541625234.0,-34363887428.0,34728445206.0,264791163042.0,230062717836.0,131151227286.0,168809402297.0,61253315539.0,0.0,23694970000.0,9860076081.0,-14979655206.0,94095666652.0,197859413.0,31457815547.0,74410116432.0,20389339242.0,56857860,2861314760.0,20456949049.0,-3269975171.0,-732164542.0,133639935756.0,6996996630.0,412219501.0,745.0,42359105700.0,23694970000.0,220202641755.0,50.32399671742834
성안,011300,섬유의복,2020,128021963276.0,135567319679.0,-7545356403.0,-27273419510.0,-48145317600.0,-46868786635.0,-43846179792.0,-355409939.0,244986458105.0,245341868044.0,105146184428.0,180882121240.0,64459746804.0,0.0,21756590000.0,7980542969.0,-50906258828.0,108941678674.0,192294725.0,29938415807.0,53588594546.0,12855193860.0,56857860,-15700370427.0,19728063107.0,5610793374.0,8340873992.0,139840273677.0,7351659621.0,-386512763.0,392.0,22288281120.0,21756590000.0,237361325075.0,-276.13368542185725
성안,011300,섬유의복,2021,78886125570.0,70230416693.0,8655708877.0,-6111789496.0,20524947201.0,20472779061.0,22173687204.0,36159242836.0,141555556954.0,105396314118.0,49637986301.0,66127896397.0,39268417721.0,0.0,9203740000.0,1573710801.0,-25910670792.0,63191480025.0,10000000.0,12280688365.0,26003943753.0,7036730369.0,56857860,7365781354.0,14767498373.0,-10905163817.0,-3009353693.0,91917570653.0,3522236130.0,575359254.0,888.0,50489779680.0,9203740000.0,103822603317.0,129.5472842980724
성안,011300,섬유의복,2022,72460001579.0,60214892179.0,12245109400.0,-1517005402.0,-8008335694.0,-8290315629.0,-7029703176.0,22215807636.0,123872501880.0,101656694244.0,40698351561.0,66989388325.0,34667305919.0,0.0,6741360000.0,2684833801.0,-28806971493.0,61913011094.0,0.0,9925315092.0,22564916941.0,9263817963.0,56857860,2489782866.0,13762114802.0,5022416207.0,-6943059875.0,83174150319.0,4140938291.0,35943384.0,890.0,50603495400.0,6741360000.0,98971860443.0,43.78959858848012
성창기업지주,000180,서비스업,2018,137047674332.0,120484590109.0,16563084223.0,-6886004255.0,-7933704173.0,-7218599564.0,-7218599564.0,489378544088.0,648660747359.0,159282203271.0,85694715599.0,76738462908.0,82543740363.0,50703166710.0,22204167997.0,8996867500.0,200838849664.0,537811692202.0,4153555318.0,31734552980.0,37480211312.0,14455555463.0,69751600,-123070738.0,23449088478.0,-16931811191.0,12036977922.0,562966031760.0,2189913120.0,1133490565.0,1935.0,134969346000.0,72907334707.0,150285335771.0,-1.7644145510640616
성창기업지주,000180,서비스업,2019,151041606849.0,131208356532.0,19833250317.0,-2951399189.0,-10875066038.0,-4072392800.0,-4072392800.0,525405461995.0,703302244198.0,177896782203.0,80226375450.0,94999927954.0,82896854249.0,56840560965.0,8063335402.0,9805184389.0,190280897582.0,596775989826.0,3379859190.0,28390964890.0,32481750071.0,12166177896.0,69751600,8739061531.0,22784649506.0,-10984414405.0,2988447550.0,622686671358.0,3041825052.0,132098156.0,1605.0,111951318000.0,64903896367.0,168091597814.0,125.2883307479685
성창기업지주,000180,서비스업,2020,170916583169.0,138519375918.0,32397207251.0,8033442422.0,5064139080.0,7478494657.0,7478494657.0,532937604859.0,707392786834.0,174455181975.0,78708381136.0,88816412469.0,85638769506.0,54500000000.0,11486917635.0,13963670292.0,195708453561.0,597750689199.0,2732453380.0,32184565021.0,26400509241.0,10927660926.0,69751600,15862944502.0,24363764829.0,-5287399732.0,-6272381962.0,628684405698.0,2633179230.0,-338873313.0,2235.0,155894826000.0,65986917635.0,160491511683.0,227.42051081265518
성창기업지주,000180,서비스업,2021,197940313061.0,161510619243.0,36429693818.0,10471849670.0,5938031129.0,8191666437.0,8191666437.0,539251837219.0,703740104842.0,164488267623.0,73960214223.0,89696325348.0,74791942275.0,44580000000.0,3070348786.0,13665424623.0,202069873566.0,600668596969.0,324762570.0,29459706309.0,27043326723.0,15535869764.0,69751600,18277236469.0,25957844148.0,-4532735480.0,-14504797556.0,629779890619.0,2208572549.0,2725202303.0,2445.0,170542662000.0,47650348786.0,150822843000.0,262.03322173254804
성창기업지주,000180,서비스업,2022,227519697624.0,207690355058.0,19829342566.0,-11487135610.0,-13134358819.0,-12903336535.0,-12903336535.0,595772787956.0,820314254965.0,224541467009.0,94243757784.0,135617637519.0,88923829490.0,85115865549.0,3772640524.0,11682854995.0,190090618070.0,693764103079.0,436587370.0,41323424127.0,38982491926.0,13991943978.0,69751600,-26537167634.0,31316478176.0,-13678535280.0,38742853731.0,726070497181.0,4058508264.0,-150226999.0,1860.0,129737976000.0,88888506073.0,212858612014.0,-380.4524574920145
세방,004360,운수창고업,2018,651682250494.0,591888735358.0,59793515136.0,11420260737.0,43545337524.0,52414074047.0,52414074047.0,822445893847.0,995908611163.0,173462717316.0,185243943196.0,110273853824.0,63188863492.0,0.0,0.0,38073047195.0,11700747532.0,283756091623.0,13368505217.0,99088986930.0,1156478967.0,63781587626.0,19308690,25112669737.0,48373254399.0,-26413999179.0,-5850847338.0,810664667967.0,3458830786.0,13052480584.0,12000.0,231704280000.0,0.0,135389670121.0,1300.5889957837637
세방,004360,운수창고업,2019,723284021805.0,652561251134.0,70722770671.0,16142572001.0,6741396183.0,8434872732.0,8434872732.0,826283348479.0,1115951890395.0,289668541916.0,229241678607.0,174421202547.0,115247339369.0,0.0,0.0,52478867195.0,11006889746.0,293196231596.0,26460256515.0,116224317310.0,7967253328.0,67541059630.0,19308690,51331664792.0,54580198670.0,-22023899759.0,-14818156399.0,886710211788.0,7308775881.0,2626952571.0,11500.0,222049935000.0,0.0,237189674721.0,2658.474748519967
세방,004360,운수창고업,2020,842238652659.0,766433448406.0,75805204253.0,16388544263.0,32610547298.0,45320644046.0,45320644046.0,853440202835.0,1164648377717.0,311208174882.0,267218769671.0,188874623155.0,122333551727.0,0.0,630000000.0,57890870358.0,9553640688.0,283602998600.0,26245512901.0,119848300342.0,1237965045.0,65957758122.0,19308690,40262517123.0,59416659990.0,-29425918313.0,-4695679112.0,897429608046.0,5743871307.0,8931286537.0,11650.0,224946238500.0,630000000.0,253317304524.0,2085.2019025112527
세방,004360,운수창고업,2021,1057709412045.0,963938195935.0,93771216110.0,29158209219.0,52433874833.0,72077145627.0,72077145627.0,897156777368.0,1244948679058.0,347791901690.0,355171888812.0,229407891096.0,118384010594.0,0.0,270000000.0,53551656018.0,16858675055.0,257798936152.0,23373326297.0,162821716219.0,7835949776.0,91549634866.0,19308690,34761496862.0,64613006891.0,-2497608734.0,-37087339059.0,889776790246.0,7527617954.0,5170627034.0,11950.0,230738845500.0,270000000.0,294240245672.0,1800.303224195945
세방,004360,운수창고업,2022,1290350585813.0,1168176898553.0,122173687260.0,45146617926.0,105527037527.0,65902605150.0,65902605150.0,1003478779341.0,1280973786600.0,277495007259.0,351597176858.0,214731007148.0,62764000111.0,0.0,0.0,57086723951.0,8437028122.0,275640893363.0,21459748678.0,153474557513.0,3961092583.0,83584352562.0,19308690,74145576765.0,77027069334.0,-36493973924.0,-34734034234.0,929376609742.0,12534706442.0,12747647644.0,29800.0,575398962000.0,0.0,220408283308.0,3840.010729106946
세방전지,004490,전기전자,2018,1180886079209.0,980295738843.0,200590340366.0,111281588272.0,96565807727.0,127286090365.0,127286090365.0,982433137842.0,1267930428541.0,285497290699.0,788611587198.0,275029440092.0,10467850607.0,135026615533.0,1230700000.0,141947816862.0,925882324325.0,260246894805.0,0.0,229588338037.0,138704861302.0,108936959871.0,14000000,141603011165.0,89308752094.0,-118855699085.0,18188652755.0,479318841343.0,3394540666.0,25371765580.0,35950.0,503300000000.0,136257315533.0,143549473837.0,10114.5007975
세방전지,004490,전기전자,2019,1139007566213.0,941740445861.0,197267120352.0,105678424154.0,78426012423.0,112765778931.0,112765778931.0,1054689601337.0,1510688832503.0,455999231166.0,871928287286.0,428158049112.0,27841182054.0,175230131217.0,4604930000.0,105260051845.0,999441404019.0,265716531465.0,12162245378.0,219293840130.0,197284267489.0,110948592504.0,14000000,49764429894.0,91588696198.0,-72775391588.0,-13496683744.0,638760545217.0,11230300575.0,39898521256.0,37300.0,522200000000.0,179835061217.0,350739179321.0,3554.602135285714
세방전지,004490,전기전자,2020,1252791016185.0,1065371072352.0,187419943833.0,86348974704.0,66717514976.0,88298767946.0,88298767946.0,1136178542693.0,1514339388641.0,378160845948.0,973877744791.0,353916531616.0,24244314332.0,143375376266.0,5635690000.0,136596997686.0,1062497557301.0,266979708622.0,21208137162.0,215214516380.0,164818268356.0,106908934716.0,14000000,185196945647.0,101070969129.0,-99686110658.0,-50482456688.0,540461643850.0,20768903943.0,29161974451.0,68900.0,964600000000.0,149011066266.0,241563848262.0,13228.3532605
세방전지,004490,전기전자,2021,1352007672441.0,1139827312744.0,212180359697.0,99704951541.0,85232535955.0,118648456804.0,118648456804.0,1211999100241.0,1684408564314.0,472409464073.0,1057599217741.0,431560399953.0,40849064120.0,183764006801.0,25200650000.0,96379913673.0,1140930267163.0,329355094054.0,17120475262.0,251297715425.0,243705306633.0,137372356942.0,14000000,11592198208.0,112475408156.0,-103614765369.0,50627550133.0,626809346573.0,4409401511.0,26872082044.0,75900.0,1062600000000.0,208964656801.0,376029550400.0,828.0141577142857
세방전지,004490,전기전자,2022,1473142777934.0,1264007264759.0,209135513175.0,81090384601.0,42678284284.0,70432022975.0,70432022975.0,1246024048691.0,1676981981164.0,430957932473.0,937809203352.0,416488382610.0,14469549863.0,149458488385.0,0.0,129867461659.0,1180077627626.0,338257693279.0,17239510425.0,278267433410.0,267204133693.0,175625358277.0,14000000,61278304850.0,128045128574.0,-6672985779.0,-19497746289.0,739172777812.0,21738185441.0,34669455525.0,42350.0,592900000000.0,149458488385.0,301090470814.0,4377.021775
세아베스틸지주,001430,철강금속,2018,3251098630538.0,3063167538598.0,187931091940.0,54979868414.0,24809845730.0,28647772377.0,194265789208.0,1994998723731.0,3718893786248.0,1723895062517.0,1380930191146.0,981775164748.0,742119897769.0,616692412466.0,467992738342.0,71740697855.0,1245180014739.0,2224188294439.0,12951285557.0,400390049655.0,897289262827.0,297101073258.0,35862119,88020960186.0,132951223526.0,-91793858833.0,63106411188.0,2337963595102.0,42793996811.0,-31989200145.0,17700.0,634759506300.0,1084685150808.0,1652154364662.0,2454.42719617321
세아베스틸지주,001430,철강금속,2019,2936506276222.0,2765758753389.0,170747522833.0,43768781466.0,19189145067.0,30429755222.0,205995230569.0,1983091009122.0,3576889161377.0,1593798152255.0,1344845947529.0,735798155536.0,857999996719.0,372219329477.0,603947802548.0,74952449597.0,1231927531353.0,2048089567351.0,12686745256.0,351597995597.0,827227707361.0,294752461522.0,35862119,323396794077.0,126978741367.0,-150117750307.0,-170713983269.0,2232043213848.0,38078197038.0,-18282367942.0,15250.0,546897314750.0,976167132025.0,1518845702658.0,9017.782637913839
세아베스틸지주,001430,철강금속,2020,2535775915596.0,2402692061225.0,133083854371.0,-3332103122.0,-245476439576.0,-314919789221.0,-133535936243.0,1713720569200.0,3280434990885.0,1566714421685.0,1340402546325.0,756875588893.0,809838832792.0,275445046103.0,552249352109.0,75697904262.0,974753601717.0,1725135920985.0,27043190530.0,345353168143.0,718499434997.0,391904261973.0,35862119,385737835559.0,136415957493.0,-233698036452.0,-149419894588.0,1940032444560.0,63503999277.0,558309320.0,10600.0,380138461400.0,827694398212.0,1491016517423.0,10756.136176978276
세아베스틸지주,001430,철강금속,2021,3651102951303.0,3257323362876.0,393779588427.0,238429625560.0,183668658624.0,232840014340.0,347818049687.0,1906361506004.0,3525996555495.0,1619635049491.0,1636018723683.0,910905882900.0,708729166591.0,291808440075.0,452744256951.0,64772638376.0,1162350997933.0,1680963401140.0,27125036757.0,444513178916.0,1087653786453.0,564386558727.0,35862119,83083139983.0,155349962867.0,94974179444.0,-191215887165.0,1889977831812.0,42225047842.0,3685399798.0,19900.0,713656168100.0,744552697026.0,1554862411115.0,2316.73817107684
세아베스틸지주,001430,철강금속,2022,4386332748546.0,4040501591375.0,345831157171.0,127856465832.0,88310592966.0,115666929125.0,225913064482.0,1971744747023.0,3818404052059.0,1846659305036.0,1809109415045.0,1025589889996.0,821069415040.0,407274182717.0,548600411788.0,136897186911.0,1218771552192.0,1691878639908.0,24532384874.0,531477776798.0,1119892265544.0,530434680890.0,35862119,32901932284.0,217974691339.0,-96950671492.0,136419491018.0,2009294637014.0,77675022383.0,-29489851502.0,16300.0,584552539700.0,955874594505.0,1709762118125.0,917.4564471218223
세아제강지주,003030,기타금융,2018,1781689432273.0,1619585967838.0,162103464435.0,80535316334.0,155967517427.0,192416561283.0,192416561283.0,1352599356206.0,2445381294325.0,1092781938119.0,1284826647848.0,808900703947.0,283881234172.0,0.0,0.0,111817829333.0,1469972185318.0,981872330783.0,15484315109.0,470834165808.0,646684740672.0,266862836091.0,4141657,127506065898.0,81568148101.0,-48134881687.0,-56440993042.0,1160554646477.0,23475769735.0,63284356850.0,49300.0,204183690100.0,0.0,980964108786.0,30786.24470785485
세아제강지주,003030,기타금융,2019,2643906637146.0,2428696254223.0,215210382923.0,63138665327.0,14745474985.0,47254141683.0,47254141683.0,1352347017600.0,2448548032007.0,1096201014407.0,1285177175342.0,769788547074.0,326412467333.0,0.0,0.0,120236113671.0,831606002326.0,983849831278.0,12033419194.0,487784512152.0,615195179955.0,230745258136.0,4141657,92498656901.0,152071717596.0,-56892717077.0,-29965449150.0,1163370856665.0,36351521415.0,17716536298.0,47400.0,196314541800.0,0.0,975964900736.0,22333.731861667926
세아제강지주,003030,기타금융,2020,2306357441761.0,2075793618165.0,230563823596.0,67104301851.0,33771312954.0,42167498112.0,42167498112.0,1330716232108.0,2315558156681.0,984841924573.0,1171612391206.0,670744925149.0,314096999424.0,0.0,0.0,187009135894.0,845737808910.0,976831888416.0,11020570414.0,432942374677.0,457145342162.0,228369673593.0,4141657,268774832408.0,163459521745.0,-92860320367.0,-99960839716.0,1143945765475.0,51623684137.0,31279584065.0,44550.0,184510819350.0,0.0,797832788679.0,64895.48323485021
세아제강지주,003030,기타금융,2021,2841722127579.0,2365226130963.0,476495996616.0,298952263629.0,226651777025.0,307855964992.0,307855964992.0,1586652059114.0,2898999027652.0,1312346968538.0,1711494700195.0,928499343612.0,383847624926.0,0.0,0.0,234314271432.0,1022656258339.0,999471739261.0,10693471671.0,544242361640.0,841336752475.0,278285526536.0,4141657,-165692653993.0,177543732987.0,-18230749983.0,223753543308.0,1187504327457.0,34103411597.0,48205082476.0,103000.0,426590671000.0,0.0,1078032697106.0,-40006.367980979594
세아제강지주,003030,기타금융,2022,3953834150660.0,3146000020630.0,807834130030.0,567163868807.0,376265181568.0,531476493894.0,531476493894.0,1980797313681.0,3572067658664.0,1591270344983.0,2127561535722.0,1092316484712.0,498953860271.0,0.0,0.0,490386937299.0,1294186935960.0,1240259429707.0,12009666823.0,630257560229.0,951178820745.0,332002990964.0,4141657,398956817619.0,240670261223.0,-165449280899.0,21795103839.0,1444506122942.0,92605532799.0,147547225731.0,146500.0,606752750500.0,0.0,1100883407684.0,96327.82666913267
세아특수강,019440,철강금속,2018,723577099791.0,675958272072.0,47618827719.0,19690399274.0,11067241237.0,15297563450.0,15297563450.0,325093225391.0,500036174880.0,174942949489.0,323210340161.0,162723024085.0,12219925404.0,84178241903.0,7838964712.0,12360042749.0,236476357395.0,168054646481.0,4469004582.0,199819294953.0,108485058213.0,75729794962.0,8570000,35788900651.0,27928428445.0,-7550778117.0,-30982882579.0,176825834719.0,6512029107.0,5930121150.0,14900.0,127693000000.0,92017206615.0,162582906740.0,4176.067753908985
세아특수강,019440,철강금속,2019,717472560442.0,670216571993.0,47255988449.0,19471042074.0,10992894794.0,14895381197.0,14895381197.0,327395153911.0,573172966399.0,245777812488.0,374176370696.0,224916451990.0,20861360498.0,143892256755.0,17035648348.0,10781102507.0,238854569888.0,186154561323.0,5385479269.0,206777603723.0,153446115218.0,77491819739.0,8570000,14085862061.0,27784946375.0,-48370591692.0,32273607321.0,198996595703.0,6427939640.0,3772309019.0,13450.0,115266500000.0,160927905103.0,234996709981.0,1643.6245112018669
세아특수강,019440,철강금속,2020,655017406127.0,624459651753.0,30557754374.0,855722368.0,-4255982408.0,-4852151705.0,-4852151705.0,314790938941.0,552376575225.0,237585636284.0,368080072231.0,188165802334.0,49419833950.0,94665461106.0,44352000000.0,25664537007.0,227227184252.0,170121143589.0,2223103637.0,205428167557.0,133725753950.0,90482794075.0,8570000,55044242134.0,29702032006.0,-9679212910.0,-30571056006.0,184296502994.0,7621344632.0,2543482100.0,11800.0,101126000000.0,139017461106.0,211921099277.0,6422.898732088682
세아특수강,019440,철강금속,2021,895797553963.0,825262841464.0,70534712499.0,35432939035.0,26765117383.0,34380489385.0,34380489385.0,340373980759.0,651146310250.0,310772329491.0,469369579273.0,272574336244.0,38197993247.0,147040956572.0,34504900000.0,5404554661.0,248518232973.0,168035862867.0,2569752539.0,250879239516.0,209288465514.0,116756290272.0,8570000,-26682749257.0,35101773464.0,-22560058242.0,28651950608.0,181776730977.0,6628034507.0,1163007747.0,15750.0,134977500000.0,181545856572.0,305367774830.0,-3113.5063310385062
