corp,stock_code,sector,year,ebitda_margin,ebitda_to_interest_expense,debt_ratio,dependence_on_net_borrowings,net_borrowings_to_ebitda,revenue,cogs,selling_general_administrative_expenses,ebit,ebit_margin,ebitda_to_sales_revenue,total_assets,return_on_assets,ebitda,financial_expenses,corporate_tax,operating_cash_flow,free_cash_flow,total_liabilities,total_equity,total_borrowings,net_borrowings,borrowing_dependency,total_borrowings_to_ebitda,debt_to_net_income_ratio,total_assets_leverage,current_liabilities,working_capital,current_liabilities_ratio,quick_assets,quick_ratio,cash_and_cash_equivalents,short_term_borrowings,days_sales_outstanding,market_capitalization,minimum_wage,us_kor_exchange_avg,ppi_year,kor_usa_ir_diff,kr_standard_yield,rank,count,rating,paywellfare,worklifebal,culture,opportunity,manager,recommend,ceo,potential,crb_index_avg
롯데정보통신,286940,서비스업,2021,4.765535378180568,5054.068281820476,73.14239179503066,-6.230697729851812,-105.45800269996852,929998711140,854346444571,35872220346,44319417596,4.765535378180568,4.765535378180568,750130637554,4.620338728866413,44319417596,876905794,8917471133,87298119184,210610588608,316885705578,433244931976,100000000000,-46738372605,13.331011292389888,225.6347339930419,914.3067570056063,173.14239179503065,210884864289,137759652650,60.48707323451099,340484131154,161.45498744158095,146738372605,0,50.851420620426865,556577365650,8720,1144.61,109.6,0.52,1,NULL,2733,2.65,2.39,3.21,2.55,2.43,2.04,1.53,1.56,1.46,222.12499233716474
롯데정보통신,286940,서비스업,2022,3.460415735391746,724.1871637812122,92.07603880993165,1.567269093993906,37.692826358389894,1047704877833,954024397290,58068317026,36254944453,3.460415735391746,3.460415735391746,871931521611,3.255423354296806,36254944453,5006294818,3011563309,14449252134,115311619414,417980301556,453951220055,96659928788,13665513259,11.085724783685876,266.61171392306915,1472.5361383482614,192.07603880993165,277820826605,88465082886,75.84807916609915,329647619329,118.65475434557189,82994415529,6659928788,63.82162299348692,361813778500,9160,1292.2,118.78,0.23,3.25,NULL,2733,2.65,2.39,3.21,2.55,2.43,2.04,1.53,1.56,1.46,304.6415576923077
롯데지주,004990,기타금융,2018,4.656166097033389,269.7621673390617,227.48507204111434,-2.6001359079481277,-212.1098585551769,7271172031915,5295423122234,1877330932112,338557847007,4.656166097033389,4.656166097033389,27618347495562,1.5780483514375137,338557847007,125502345398,102489156466,-826654211415,1421323467300,19184879880252,8433467615310,0,-718114570414,0,0,4401.909290362958,327.48507204111434,16339684515914,-862744830712,105.57438904757701,15053369569108,92.12766350810999,718114570414,0,46.48502086250065,5528716789900,7530,1100.58,103.48,-0.29,1.75,AA,27,3.85,3.68,3.93,3.37,3.8,3.33,3.33,3.33,3.33,198.61355172413795
롯데지주,004990,기타금융,2019,-6.167949441824598,-261.84962097650873,100.26534443270054,-4.636572064450007,132.46323053967708,8856161430101,6263714452304,2417592097826,-546243559495,-6.167949441824598,-6.167949441824598,15605750443735,-3.2379640558321148,-546243559495,208609642992,161563934087,654139386542,-193646175494,7813213753005,7792536690730,0,-723571865522,0,-0,-1546.2261887997818,200.26534443270054,3786893004751,-660282141102,121.1181426118183,2648911633378,69.94947124343625,723571865522,0,38.50374032570804,4086214781150,8350,1166.11,103.5,-0.56,1.25,AA,27,3.85,3.68,3.93,3.37,3.8,3.33,3.33,3.33,3.33,187.79354406130267
롯데지주,004990,기타금융,2020,-3.192161972768808,-126.70402594784372,112.99701393689985,-5.392748243388926,310.11167320439654,9086649229563,6594603860953,2335796406612,-290060561305,-3.192161972768808,-3.192161972768808,16680023234382,-1.4321261746662701,-290060561305,228927659666,377576568043,382566304165,1202404385512,8848916625853,7831106608529,0,-899511659969,0,-0,-3704.351330849804,212.99701393689986,4745451821342,157150704721,96.79454526681364,4235834687885,89.26093546740758,899511659969,0,39.84998918012151,3703296066100,8590,1180.01,103.03,0.29,0.5,AA,27,3.85,3.68,3.93,3.37,3.8,3.33,3.33,3.33,3.33,157.42230916030533
롯데지주,004990,기타금융,2021,0.7002525385800062,35.01420775638779,106.88824181186757,-6.999681494468471,-2006.4549324665397,9924864014193,7297045668181,2411417272099,69499112210,0.7002525385800062,0.7002525385800062,19921883103681,0.7551181794867781,69499112210,198488318495,78399573284,600465199924,528436494208,10292586180274,9629296923407,0,-1394468364958,0,0,6841.939010919875,206.8882418118676,4567004950167,205458548190,95.69491629929212,3781550522855,82.80154201971516,1394468364958,0,44.116791130936946,3136786186300,8720,1144.61,109.6,0.52,1,AA,27,3.85,3.68,3.93,3.37,3.8,3.33,3.33,3.33,3.33,222.12499233716474
롯데지주,004990,기타금융,2022,3.5421328471246065,197.74039017774552,127.0615316300769,-6.330905269456977,-280.85925273294885,14111852309175,9961645646809,3660376059451,499860555981,3.5421328471246065,3.5421328471246065,22175416666050,1.5177663029857817,499860555981,252786269680,77154238885,904140865036,2488401206280,12409157931313,9766258734737,0,-1403904622235,0,0,3686.936149724013,227.0615316300769,6169727343827,-548013547765,109.74815808212936,4346077886457,70.4419765130364,1403904622235,0,34.21705059626748,3231204499600,9160,1292.2,118.78,0.23,3.25,AA-,27,3.85,3.68,3.93,3.37,3.8,3.33,3.33,3.33,3.33,304.6415576923077
롯데칠성음료,005300,음식료품,2018,-2.937666470198807,-157.19047590923464,167.59655366727907,-2.971311284845096,142.74540373340955,2346277858505,1417441204815,841050921186,-68925817947,-2.937666470198807,-2.937666470198807,3311280026661,-1.5103958979703724,-68925817947,43848596773,21279826476,85909700635,226873249856,2073864977296,1237415049365,0,-98388437105,0,-0,-4146.615535660855,267.59655366727907,689030411472,-314738848,100.04569938807997,431616702329,62.64116868324027,98388437105,0,41.24247364614244,112167428104,7530,1100.58,103.48,-0.29,1.75,AA,752.96,2.84,2.77,2.92,2.5,2.66,2.2,1.21,1.24,1.08,198.61355172413795
롯데칠성음료,005300,음식료품,2019,-5.676643682187137,-350.0434987574358,165.18705455595338,-6.123435236200833,144.58862633064996,2429527266539,1445899659206,871442872602,-137915606083,-5.676643682187137,-5.676643682187137,3256509992171,-4.422086956379842,-137915606083,39399562218,39781500180,134075960762,268302337845,2028505104216,1228004887955,0,-199410280331,0,-0,-1408.6283067598295,265.18705455595335,941629484452,-153241528539,119.4373249096046,514447898497,54.63379248329221,199410280331,0,38.41633361505094,1119084400000,8350,1166.11,103.5,-0.56,1.25,AA,752.96,2.84,2.77,2.92,2.5,2.66,2.2,1.21,1.24,1.08,187.79354406130267
롯데칠성음료,005300,음식료품,2020,-1.0151734707167495,-57.21719132517826,165.62570780527102,-4.582932129358777,692.9901606662896,2257973300939,1349522459201,812394287534,-22922345927,-1.0151734707167495,-1.0151734707167495,3466112902925,-0.4847459622512925,-22922345927,40061990804,5332889488,303423501670,691907849721,2161226816573,1304886086352,0,-158849601868,0,-0,-12863.034733478393,265.625707805271,864944909992,28328828543,96.8286509139449,635904267349,73.51962651065044,158849601868,0,39.945252587701724,973800845500,8590,1180.01,103.03,0.29,0.5,AA,752.96,2.84,2.77,2.92,2.5,2.66,2.2,1.21,1.24,1.08,157.42230916030533
롯데칠성음료,005300,음식료품,2021,6.981786458930814,398.29693692060914,148.9059849632256,-10.692131231213224,-219.79631925858158,2506093270200,1460279224712,861978339061,174970080587,6.981786458930814,6.981786458930814,3596830123178,3.811046834174224,174970080587,43929557164,-4129910920,321100571985,239667676028,2151774423248,1445055699930,0,-384577796934,0,0,1569.7573615414287,248.9059849632256,970974140682,23526301731,97.6343598526797,689128225677,70.97287114082822,384577796934,0,32.84324009300394,1238731014000,8720,1144.61,109.6,0.52,1,AA,752.96,2.84,2.77,2.92,2.5,2.66,2.2,1.21,1.24,1.08,222.12499233716474
롯데칠성음료,005300,음식료품,2022,5.9606592065232435,327.7541018226983,161.7210135684394,-9.33467370874084,-203.67786397638636,2841747049867,1693777951605,926398164019,169386857154,5.9606592065232435,5.9606592065232435,3695935640310,3.5469849578604764,169386857154,51681079264,27771024836,268333994992,434466585467,2283769460026,1412166180284,0,-345003532508,0,0,1742.0816826463583,261.7210135684394,1154623005968,-134628752182,113.19897162972114,676556732980,58.59546618099783,345003532508,0,30.71508162170173,1633083584000,9160,1292.2,118.78,0.23,3.25,AA,752.96,2.84,2.77,2.92,2.5,2.66,2.2,1.21,1.24,1.08,304.6415576923077
롯데케미칼,011170,화학,2018,18.002403543423874,1527.8360796440184,53.56346951578984,16.618113479990527,119.45325158032063,16073061465123,13368922712367,757961371256,2208500114836,13.74038243820714,18.002403543423874,20799138833104,7.691772864065485,2893537386734,189387947129,825016925995,1380927825833,3144029690021,7254811592591,13544327240513,4786398960249,3456424494146,23.012486231549868,165.41686940674077,453.4760272937572,153.56346951578982,3961420261244,4182497277710,48.64268630294607,6366573431818,160.7144158398057,1329974466103,2185774111188,34.89127105661438,9043363650636,7530,1100.58,103.48,-0.29,1.75,AA+,1624,2.87,2.9,3.13,2.57,2.9,2.14,1.98,1.97,1.91,198.61355172413795
롯데케미칼,011170,화학,2019,13.092998713368248,834.2480799573242,42.62377561953593,10.729148123853586,108.60240517825963,15123477947655,13208748237908,807470800524,1248554844383,8.255738849915783,13.092998713368248,20043105157128,4.283689863257833,1980116773103,237353470829,664950456829,1277869267059,615515136075,5989974765604,14053130391524,3502409309776,2150454440928,17.474384743875007,176.87892741231857,697.6570177393298,142.62377561953593,2740030326653,4480828551560,37.94604454769646,5541138258849,202.22908501956644,1351954868848,1179502553224,36.49288406480639,7313037673259,8350,1166.11,103.5,-0.56,1.25,AA+,1624,2.87,2.9,3.13,2.57,2.9,2.14,1.98,1.97,1.91,187.79354406130267
롯데케미칼,011170,화학,2020,8.70859375062683,406.56186770050766,41.3801318522718,8.909175947765128,162.25982807179759,12223031551258,11069734022497,796386247615,246746457698,2.018700979894016,8.70859375062683,19386545994630,0.9044836990796131,1064454161810,261818494644,103449096890,1310811944115,1949344243944,5674190700686,13712355293944,3249514280564,1727181492856,16.761697939716043,305.27517267991317,3235.9570115409397,141.3801318522718,2867690834694,4008771831390,41.70299431476575,5319334100437,185.49189599110343,1522332787708,1241666602631,42.31032138754756,9010733451748,8590,1180.01,103.03,0.29,0.5,AA+,1624,2.87,2.9,3.13,2.57,2.9,2.14,1.98,1.97,1.91,157.42230916030533
롯데케미칼,011170,화학,2021,14.839538253980288,1052.4262441399162,48.03291157442546,8.510228644564824,72.33289474296973,18120462422756,15656512541624,928308992238,1887483719887,10.416310996107164,14.839538253980288,22855160814019,6.1852467402456,2688992953023,255504171242,137148825000,1486216752868,2944587577293,7415917897738,15439242916281,3547926024723,1945026442356,15.523522470893129,131.94255569671077,524.5943424146751,148.03291157442547,4579148533317,4851574303882,48.555647455301994,6637678390527,144.9544242173525,1602899582367,1754681287805,38.920123784544465,7084523454786,8720,1144.61,109.6,0.52,1,AA+,1624,2.87,2.9,3.13,2.57,2.9,2.14,1.98,1.97,1.91,222.12499233716474
롯데케미칼,011170,화학,2022,2.2958816402746924,70.9706796282171,55.144879025970916,12.537918787536794,656.632088184875,22276082763692,21992795753199,1045893994409,-392619240018,-1.762514730183773,2.2958816402746924,26784587810580,0.1038674074424652,511432494344,720625048292,421696086442,-167465442693,520800211860,9520345523797,17264242286783,6167905452535,3358229867267,23.027815459227106,1206.0057819451613,34220.66553357019,155.1448790259709,6384043035475,3082136935031,67.4405415422685,6917416856084,108.35479675881155,2809675585268,3880280969090,37.175101070819935,6118162291500,9160,1292.2,118.78,0.23,3.25,AA,1624,2.87,2.9,3.13,2.57,2.9,2.14,1.98,1.97,1.91,304.6415576923077
마니커,027740,음식료품,2018,-4.423884622328253,-237.26317220664353,86.9228679762818,17.21853673125182,-279.6214205428678,269057962654,246166039612,22431891410,-11902813835,-4.423884622328253,-4.423884622328253,193296431918,-5.8078638196293495,-11902813835,5016713603,-36532808,3818276686,-4756867363,89886702541,103409729377,35633194158,33282817130,18.434481073668383,-299.36781883642726,-800.6730057054492,186.9228679762818,79175138980,-42154576051,213.86800393026513,32542489058,41.10190329595807,2350377028,28821514158,25.270169106604286,578900385882,7530,1100.58,103.48,-0.29,1.75,NULL,156,2.36,2.14,2.3,2.38,2.52,1.98,0.55,0.66,0.46,198.61355172413795
마니커,027740,음식료품,2019,-7.258990217321159,-512.4857535346852,108.33869525318119,17.97295026678026,-187.47143842972804,241679712946,235075234550,21635075397,-17543506720,-7.258990217321159,-7.258990217321159,182992018065,-9.568852502506555,-17543506720,3423218421,48048308,-3370110824,2365814510,95158109994,87833908071,34687920000,32889064399,18.955974346202694,-197.72512162836279,-543.4427517919904,208.33869525318116,58851140354,-28798874966,195.82929803854162,27251526338,46.305859451621934,1798855601,32450000000,22.650039457668928,610436432088,8350,1166.11,103.5,-0.56,1.25,JB,156,2.36,2.14,2.3,2.38,2.52,1.98,0.55,0.66,0.46,187.79354406130267
마니커,027740,음식료품,2020,-16.373630235128932,-864.5088220384903,167.2250959300056,15.755757704942175,-86.05881724693774,214794626683,223392723567,22343393357,-35169677938,-16.373630235128932,-16.373630235128932,192098719908,-18.30812717275965,-35169677938,4068168773,-39156560,-25642309450,-18049916214,120212238124,71886481784,43155160000,30266608863,22.465095041064245,-122.70558768288258,-341.80647982025886,267.2250959300056,89179115301,-42943917103,192.88143833426378,41415818114,46.44116279266967,12888551137,37571000000,23.037404947624026,683936558924,8590,1180.01,103.03,0.29,0.5,JB,156,2.36,2.14,2.3,2.38,2.52,1.98,0.55,0.66,0.46,157.42230916030533
마니커,027740,음식료품,2021,-17.296264987304223,-1254.039525506728,315.42523875175476,19.041532702300607,-85.58301437197402,252727006756,241811368974,23953374135,-43712332783,-17.296264987304223,-17.296264987304223,196467020974,-25.527461639293215,-43712332783,3485722092,5772860,-8737836276,-10843147045,149174029926,47292991048,60700400000,37410332048,30.89597414317844,-138.86332788811208,-297.4376424130088,415.42523875175476,88881601053,-19090665933,127.35407671522829,66725122599,75.0719179318247,23290067952,59170000000,28.25903568446171,73673024480,8720,1144.61,109.6,0.52,1,JB,156,2.36,2.14,2.3,2.38,2.52,1.98,0.55,0.66,0.46,222.12499233716474
마니커,027740,음식료품,2022,-0.5331522824368277,-60.9725617286563,256.5480170005486,21.430298011010663,-2189.720415746562,320551280994,302225882670,25290604752,-1709026471,-0.5331522824368277,-0.5331522824368277,174626136915,0.3753602711368781,-1709026471,2802943525,8737160,-4630955701,-13232202586,125649244999,48976891916,42281240000,37422901546,24.21243506095572,-2473.995617824459,19169.126906135694,356.5480170005486,88388630337,-21285138835,131.71986786166798,62087442546,70.24369798386822,4858338454,37370000000,25.471671760992994,75895917460,9160,1292.2,118.78,0.23,3.25,JB,156,2.36,2.14,2.3,2.38,2.52,1.98,0.55,0.66,0.46,304.6415576923077
메타랩스,090370,섬유의복,2019,-48.22363285307229,-651.3584300187184,67.71054073624258,-6.259583391367876,25.708025640192695,49627781623,23055249423,27961820250,-23932319203,-48.22363285307229,-48.22363285307229,98289716301,-25.803650010883146,-23932319203,3674216545,1075167915,-4021331020,-3692550984,39682954991,58606761310,0,-6152526757,0,-0,-156.4641266029588,167.71054073624256,24602950865,10939936362,69.22046233292627,30763515892,125.0399436262907,6152526757,0,85.81900771142192,342623858300,8350,1166.11,103.5,-0.56,1.25,NULL,40,2.6,2.78,3.15,2.7,2.38,2.22,1.02,1.1,0.93,187.79354406130267
메타랩스,090370,섬유의복,2020,-42.67290077712233,-1668.9357051634336,44.05806429194612,-0.19823685277103376,0.925701672922899,38651184273,21003930118,18227614163,-16493581514,-42.67290077712233,-42.67290077712233,77019665045,-25.110773018423476,-16493581514,988269438,1067474992,1363610618,-1317088689,23555344652,53464320393,3191288888,-152681360,4.143472821045687,-19.34867139251221,-121.79452193969296,144.05806429194612,16356077721,10899671031,60.0096437262609,21056750294,128.73960770536496,3343970248,2902400000,108.06030989657484,340741162950,8590,1180.01,103.03,0.29,0.5,NULL,40,2.6,2.78,3.15,2.7,2.38,2.22,1.02,1.1,0.93,157.42230916030533
메타랩스,090370,섬유의복,2021,-60.96404938649885,-2386.370924473755,50.68348111859575,-13.187173651952754,62.68124074031503,29344936324,16044780724,15414545476,-17889861473,-60.96404938649885,-60.96404938649885,85034044701,-17.225541057707378,-17889861473,749668096,287678552,2279490383,22979036785,28601817313,56432227388,0,-11213587138,0,-0,-195.26657971071236,150.68348111859575,25559289266,10799851736,70.29673573584718,32894303687,128.6980375106022,11213587138,0,116.16830301543236,347141975835,8720,1144.61,109.6,0.52,1,NULL,40,2.6,2.78,3.15,2.7,2.38,2.22,1.02,1.1,0.93,222.12499233716474
메타랩스,090370,섬유의복,2022,-60.270479872078276,-647.0012774902473,14.107934394032592,-2.265833057512752,14.934994171809334,22659042216,13050961297,11655289239,-13656713478,-60.270479872078276,-60.270479872078276,90016753672,-4.606361428127997,-13656713478,2110770713,694350606,447640153,28398185979,11129379056,78887374616,0,-2039629362,0,-0,-268.4043664403743,114.1079343940326,8845996179,20702684498,29.937025871633978,28192018491,318.69806317491515,2039629362,0,155.96390648915326,60891964605,9160,1292.2,118.78,0.23,3.25,NULL,40,2.6,2.78,3.15,2.7,2.38,2.22,1.02,1.1,0.93,304.6415576923077
명문제약,017180,의약품,2018,2.5805502585066464,107.91839111949525,161.1816917420866,40.69969860690207,2599.0522355631524,147498532162,73048384063,69513238015,1892617221,1.2831430884487096,2.5805502585066464,243065787844,0.13488141169847195,3806273753,3526992678,3219748255,11407275728,27543492509,150001918695,93063869149,99549964022,98927043069,40.95597529582869,2615.417872756458,45753.13702371342,261.1816917420866,123355334916,-16384542191,115.31683721660482,86523751747,70.14188061336722,622920953,90076844022,173.56048795677643,118945380000,7530,1100.58,103.48,-0.29,1.75,NULL,222,2.22,2.62,2.92,2,1.9,1.6,0.71,0.64,0.6,198.61355172413795
