corp,stock_code,sector,year,ebitda_margin,ebitda_to_interest_expense,debt_ratio,dependence_on_net_borrowings,net_borrowings_to_ebitda,revenue,cogs,selling_general_administrative_expenses,ebit,ebit_margin,ebitda_to_sales_revenue,total_assets,return_on_assets,ebitda,financial_expenses,corporate_tax,operating_cash_flow,free_cash_flow,total_liabilities,total_equity,total_borrowings,net_borrowings,borrowing_dependency,total_borrowings_to_ebitda,debt_to_net_income_ratio,total_assets_leverage,current_liabilities,working_capital,current_liabilities_ratio,quick_assets,quick_ratio,cash_and_cash_equivalents,short_term_borrowings,days_sales_outstanding,market_capitalization,minimum_wage,us_kor_exchange_avg,ppi_year,kor_usa_ir_diff,kr_standard_yield,rank,count,rating,paywellfare,worklifebal,culture,opportunity,manager,recommend,ceo,potential,crb_index_avg,gross_profit_margin,operating_profit_margin,net_profit_margin,return_on_equity,return_on_invested_capital,current_ratio,non_current_debt_ratio,equity_ratio,interest_coverage_ratio,debt_to_equity_ratio,net_debt_ratio,retention_ratio,earnings_per_share,book_value_per_share,price_earnings_ratio,price_to_book_ratio,price_cash_flow_ratio,enterprise_value_to_ebitda,operating_income,net_income,tangible_assets,total_asset_turnover,net_working_capital_turnover,tangible_asset_turnover,accounts_receivable_turnover,inventory_turnover,accounts_payable_turnover
동성케미컬,102260,서비스업,2020,9.560938150690596,995.4676085124621,86.78078952920244,3.4372926941866897,33.20242442559563,864009868101,699021890276,99971850497,55289420650,6.399165413645119,9.560938150690596,797944146723,4.65967919994121,82607449105,8298356310,9942686475,122765108327,153517210929,370735251882,427208894841,100001787330,27427675859,12.532429461471423,121.05662190693063,997.0923216063918,186.78078952920245,302394389739,47360712398,86.45889306299563,228291700696,75.49468787864785,72574111471,79469787330,39.380585915486975,217545444340,8590,1180.01,103.03,0.29,0.5,NULL,62,2.95,2.6,3.45,2.71,2.87,2.2,1.59,1.66,1.45,157.42230916030533,19.095612667899925,7.524928791716048,4.30338110763957,8.703385599178215,9.974282118391846,115.66190180938129,15.997059744843403,53.53869648589604,783.4819920862135,23.408170695326696,69.79282126650725,216.96327005644932,845.1714429555312,9710.835321777922,5.850883913809877,0.5092249879791636,1.7720462051851158,2.9655088355000716,65016127328,37181637432,314079914194,108.27949194806665,1824.317718957045,275.0923663228336,926.8526394790346,575.50001233544,596.9579304271842
동성케미컬,102260,서비스업,2021,8.56809401035736,1479.6188015353312,79.16642448461394,5.4496553581634855,56.24183521442021,925978520043,788827449192,91831016231,53635739725,5.792330876369497,8.56809401035736,818795752582,5.177299674469747,79338710113,5362104755,25398380398,-16319513253,-47954984724,361792854334,457002898248,104462349318,44621546603,12.758047289398759,131.66630661025002,853.455929640797,179.16642448461394,316478628606,77872880102,80.25292705050573,234355402183,74.05094088509865,59840802715,104462349318,52.9942469375167,238262245760,8720,1144.61,109.6,0.52,1,NULL,62,2.95,2.6,3.45,2.71,2.87,2.2,1.59,1.66,1.45,222.12499233716474,14.811474335779524,4.894287895349392,4.578023022718869,9.275982711601003,5.629183269843933,124.60604700071165,9.915522615221906,55.81402893296426,845.1915188292512,22.85813716247196,66.07223997409768,201.76825063073474,853.124207743701,9197.130204616938,5.620518040018545,0.5213582816945357,-14.599837756570375,3.5655204371245284,45320054620,42391509833,294329592570,113.09029353449974,1189.0898587931106,314.6059871036501,688.754008393319,493.0291532242647,582.6772765356272
동성케미컬,102260,서비스업,2022,6.89118694668813,1459.7978825205605,83.94678801832329,5.997764710686605,68.6673508211962,1140123619934,994564100061,90189176797,55772698025,4.891811471130525,6.89118694668813,899511754452,5.206490456651293,78568050073,5382118375,12978652925,53187246036,61596935818,410505252005,489006502447,133328566753,53950598577,14.82232623343831,169.69820000511697,876.5300272182566,183.9467880183233,351666796315,106015440533,76.83645289292524,256178529956,72.84694848658162,79377968176,112428566753,42.72326302195611,235032413440,9160,1292.2,118.78,0.23,3.25,NULL,62,2.95,2.6,3.45,2.71,2.87,2.2,1.59,1.66,1.45,304.6415576923077,12.766994502002005,4.856521004205255,4.107711903618934,9.577171963490589,7.88166229326254,130.14655965359844,12.032244028570375,54.363547783198484,1028.7834495279008,27.265193016007096,67.7142905405207,257.13249183005695,942.508553317096,9841.199018980342,5.018522095479219,0.4806324911098161,4.4189618932500725,3.6781237633936055,55370343076,46832993652,308239867920,126.74916300883532,1075.431667502346,369.8819453912774,854.3354935516539,493.5711185670925,599.5870226756001
동아쏘시오홀딩스,000640,기타금융,2018,-24.46962511116019,-1022.7769876424314,68.7952206426933,21.207222020133297,-152.1355173630908,707495924243,656947152446,957737272,-173121600339,-24.46962511116019,-24.46962511116019,1241932781639,-13.196326498501168,-173121600339,16926622561,6350910173,58321851922,133387207766,506169780228,735763001411,370873341128,263379442343,29.862593741873216,-214.2270753053173,-308.84819682535567,168.7952206426933,319898815307,-28195772504,109.66591648584271,210340921199,65.75232890348167,107493898785,220199865900,46.63373834106781,669074046000,7530,1100.58,103.48,-0.29,1.75,NULL,82,3.48,3.16,3.74,3.35,3.14,2.78,1.46,1.4,1.14,198.61355172413795,7.144743886840862,7.144743886840862,-23.164727759012465,-22.274768429875248,-17.96265503822277,91.18603409739386,25.316707222812408,59.243383562192555,298.63471944762057,50.40663099622602,54.18536684753711,-291.6594051484458,-26699.520217995425,119864.41206807624,-4.082470363139118,0.9093608196075257,11.472098775169616,-5.386118696437104,50548771797,-163889504757,347029577224,56.96732824052728,-2509.22695642629,203.87193792024445,782.6951322891568,807.4361133838753,2602.845442995646
동아쏘시오홀딩스,000640,기타금융,2019,5.025926445464371,274.97468463178365,81.8944856396603,23.463759584400556,824.0476928327631,769685605087,716862449257,1144888100,38683832373,5.025926445464371,5.025926445464371,1358576945107,1.47030372486019,38683832373,14068143191,9193126460,96786624585,212899278655,611673079204,746903865903,405595232566,318773228169,29.85441744958036,1048.4877213176317,3062.1613386400845,181.8944856396603,414398570806,-99111446978,131.43529801491948,240618301324,58.06446215680726,86822004397,285978232566,43.45506516059166,659866927500,8350,1166.11,103.5,-0.56,1.25,NULL,82,3.48,3.16,3.74,3.35,3.14,2.78,1.46,1.4,1.14,187.79354406130267,6.862952286086893,6.862952286086893,2.595242433661227,2.674401397675209,2.7673209902930997,76.08306254888151,26.412302493507234,54.97692777674617,375.4806523706217,54.30353906063119,70.270231386801,2426.0200186930433,3254.1937004677357,121679.32993515953,33.034296632234486,0.8834696908446537,6.817749150043882,25.298428196893376,52823155830,19975207429,370981369783,56.653810287232595,-776.5859833101306,207.47284574888926,839.9481134158088,960.0559178746897,2205.3637882216894
동아쏘시오홀딩스,000640,기타금융,2020,21.72565129140833,971.3698490272603,70.03107384028837,21.988792365420313,195.24808769703418,783315662469,732705740312,1066729182,170180429339,21.72565129140833,21.72565129140833,1511106332704,10.744577539653786,170180429339,17519632662,10647555514,84572091360,132539564571,622382702032,888723630672,421045280327,332274033919,27.863378718926697,247.41110476826708,383.3302953522041,170.03107384028837,348420246226,-18997079026,105.76677080348342,249774709127,71.6877712568361,88771246408,214358000000,43.53381060950578,754029885000,8590,1180.01,103.03,0.29,0.5,NULL,82,3.48,3.16,3.74,3.35,3.14,2.78,1.46,1.4,1.14,157.42230916030533,6.460986876922418,6.460986876922418,20.727530343544682,18.269120570275767,13.065780422965759,94.547653521352,30.82650740352722,58.812779182898566,288.8754754931174,47.37640204397745,60.04245157974641,393.8241675421049,26377.394808350335,144382.40038366648,4.644128083536891,0.8484413590193922,8.915824036919028,6.383248198035033,50609922157,162361991624,387273102740,51.83722981739619,-4123.347917840051,202.2644115811181,838.4287864759093,919.9245761172866,2174.684171864779
동아쏘시오홀딩스,000640,기타금융,2021,7.495319620807332,422.30240544324494,71.70747885730702,22.69099517730012,580.5848063738481,881944084032,820379896002,1102901428,66104527975,7.495319620807332,7.495319620807332,1691388335986,3.577634689831565,66104527975,15653362880,127973183,131087231089,267698753001,706347761608,985040574378,483427437167,383792845748,28.581693918634272,731.3076002143558,1167.291300812793,171.70747885730702,467281724372,-108729240697,130.3244979877352,282493505111,60.454644463285,99634591419,297602182545,42.293339259166245,730112230000,8720,1144.61,109.6,0.52,1,A,82,3.48,3.16,3.74,3.35,3.14,2.78,1.46,1.4,1.14,222.12499233716474,6.980509211938456,6.980509211938456,6.8611714669435235,6.143066328634216,4.819911160988962,76.73154437119794,24.269663956427106,58.2385814907354,393.29688132803324,49.07690604239915,61.59270856148302,1146.6452652110443,9531.199090474076,155153.77143246867,12.065638217014724,0.7412001586442534,5.569667037244074,16.850662274893885,61564188030,60511695848,517108100481,52.14320480209934,-811.1379040066581,170.55313641608774,863.020055624701,1078.6101936823795,3171.8540302310466
동아쏘시오홀딩스,000640,기타금융,2022,1.7350732570752154,65.58025178339385,73.37739550565286,23.355819277703844,2296.5782297395135,1014860897959,977006070822,468711133,17608580037,1.7350732570752154,1.7350732570752154,1731452067203,0.4525216604844875,17608580037,26850430668,21194070393,75874278319,118339654869,732791277454,998660789749,499524760546,404394815696,28.850048465559652,2836.825908144634,9352.558770139045,173.37739550565286,566085715566,-227744107132,167.3118828588964,239343705801,42.28047082263726,95129944850,383410240190,42.220983272759874,644414669500,9160,1292.2,118.78,0.23,3.25,A,82,3.48,3.16,3.74,3.35,3.14,2.78,1.46,1.4,1.14,304.6415576923077,3.73005080924197,3.73005080924197,0.772046263754714,0.7845702690469376,-0.2555486997154905,59.76861791958654,16.69291150700922,57.677645755579235,140.98405945538482,50.01946263170589,63.85164403663707,9081.075548075863,1234.1003326081172,157296.34186970274,82.24614913237436,0.6452788335286148,8.493190100480064,59.56241122181294,37854827137,7835195645,542666609659,58.613282872936445,-445.6145586988948,187.01369863104657,864.4990516729408,986.8957269164655,2736.0320922257306
동아에스티,170900,의약품,2018,2.8326480500124864,164.55704877332863,63.744140911284866,-0.8398700824481363,-49.57022240380735,567433760856,274137776947,179846543793,16073401362,2.8326480500124864,2.8326480500124864,948673011399,0.8442069281795573,16073401362,9767677217,1543512107,50136460834,94322703230,369309984350,579363027049,210184214636,-7967620803,22.15560178380569,1307.652374891278,4611.323509877721,163.74414091128486,268985326825,157500739994,63.07013235655291,323385015003,120.22403557105257,218151835439,140231310603,56.40850077836279,865682235096,7530,1100.58,103.48,-0.29,1.75,NULL,911,3.46,3.09,4.08,3.21,3,2.44,2.22,2.11,2.02,198.61355172413795,51.68814479183429,6.949775377395579,1.4114005617005254,1.3823393820611638,2.542878205909923,158.55365489749144,17.31637209160656,61.07088744883954,403.7333638171963,36.27849980461793,26.09040305539133,1280.5611251573303,948.4709244625805,68613.46329063884,108.09187435881672,1.4941965480699968,17.26652062582244,53.36235902879708,39435371795,8008763288,326102011277,59.81341874785816,360.27371101724117,174.00498654821425,647.0655928866788,265.89231837929435,948.0095955538736
동아에스티,170900,의약품,2019,14.535759483408286,675.8517001173527,56.19166017411054,-2.402707957311646,-27.232412135912163,612310601834,300321517663,181311809715,89003996374,14.535759483408286,14.535759483408286,1008775745560,7.029581471413585,89003996374,13169160684,9597219687,56254296852,76260003425,362918121385,645857624175,200486116484,-24237935110,19.874200719675756,225.25518476894635,511.78146562664597,156.19166017411055,216115667849,237203501004,47.67406337477886,338741752421,156.7409507105606,224724051594,90586328120,53.07070472788374,985804701264,8350,1166.11,103.5,-0.56,1.25,NULL,911,3.46,3.09,4.08,3.21,3,2.44,2.22,2.11,2.02,187.79354406130267,50.95274901929292,9.237392426259847,11.581166925021614,10.979620003492546,12.774173354521398,209.75766049953123,22.729847576471865,64.02390491818042,429.49990903915375,31.041844050396588,21.39698667605343,230.35361908373284,8398.131389311155,76488.36104200112,13.901663904495795,1.526349870876323,17.524078273657274,10.803635851512107,56561533159,70912712898,319469610911,60.69838658681162,258.1372531359369,191.6647408459084,687.7617357288009,262.11231411491667,790.8352677114638
동아에스티,170900,의약품,2020,5.673465029860762,179.02213449930196,52.72890176536579,5.308646701035789,156.39406997530529,586728126970,302387231860,174195417279,33287815104,5.673465029860762,5.673465029860762,980667423900,2.7637250260862873,33287815104,18594245453,10413140380,27031040792,109169492297,338570602300,642096821600,200466013957,52060168847,20.44179393252098,602.2204020621083,1249.2019857455216,152.72890176536578,147716172615,314526992136,31.956377915197816,357681839984,242.14128598920848,148405845110,50532738546,50.51940545555367,733966338164,8590,1180.01,103.03,0.29,0.5,A+,911,3.46,3.09,4.08,3.21,3,2.44,2.22,2.11,2.02,157.42230916030533,48.4621210471709,5.793856623092855,4.6193372656200955,4.221006880156156,3.2953172032842213,312.9265784294096,29.723621619777223,65.47549209358417,182.82100518639422,31.220527374278472,29.616212196182595,639.826539786127,3209.779098512672,76042.97243869753,27.08067980138504,1.143077357609521,27.152722080210165,23.61303992332461,33994186444,27102951017,350314147387,59.82947048823654,186.54301272696543,167.48627805825612,722.4946467771131,289.1960603347622,958.8774693120182
동아에스티,170900,의약품,2021,2.037931624963894,81.16722178897119,70.02148546549759,8.959481333518452,827.0470997629221,593227915741,299351883688,195620482857,12089579303,2.037931624963894,2.037931624963894,1115985527253,1.1484153366708052,12089579303,14894657026,1467699319,49373803580,135189668742,459606408933,656379118320,294588960363,99986514999,26.397202577360584,2436.718044356585,3586.1506504494864,170.0214854654976,275535583079,255462049061,51.890171707273026,426401139999,154.75356584951305,194602445364,141489588554,53.56776096681372,593312099625,8720,1144.61,109.6,0.52,1,A+,911,3.46,3.09,4.08,3.21,3,2.44,2.22,2.11,2.02,222.12499233716474,49.538469828399755,2.632876478931438,2.1604089440044927,1.9525528147212983,1.4043313863151399,192.7147217090126,28.04337016770561,58.81609593411826,104.86282586256041,44.880915943365075,40.37361277538455,1407.4971651059034,1517.363936386535,77711.79990350833,46.29410144495863,0.9039167808134728,12.016738768437415,57.34679406519626,15618958260,12816148950,414803475803,53.157312640176556,232.2176299460227,143.01421042641843,681.3799819375027,286.19686718027066,831.6112969307212
동아에스티,170900,의약품,2022,2.7567209393546026,98.94309097241768,67.75923421662175,3.818483409732039,252.3836870024145,635392682732,320000598748,210543922620,17516003132,2.7567209393546026,2.7567209393546026,1157724933604,1.1031371634402773,17516003132,17703108888,5250946301,32894832588,-16517634899,467613930767,690111002837,308785463953,44207534520,26.671746888248336,1762.8762773447988,3661.445199079288,167.75923421662176,182707624179,320131337171,36.33521628643783,402693253440,220.4030922352088,264577929433,62873022981,50.030472837815424,513552550400,9160,1292.2,118.78,0.23,3.25,A+,911,3.46,3.09,4.08,3.21,3,2.44,2.22,2.11,2.02,304.6415576923077,49.63734908433437,2.6240058367232306,2.0099844301144962,1.8506144577463726,1.670263817000327,275.21509494172227,41.284127541333106,59.60923728995653,94.1797352458334,44.74431833192105,29.42077441155591,1597.122942520927,1512.0062672643676,81702.93174439194,40.21147353443436,0.7441593429010984,15.611952090838225,31.842885658145818,16672741081,12771293993,437577686252,54.88287107664006,198.4787519856581,145.20682902603008,729.5553675521443,319.5350109618093,897.1122584556294
동아지질,028100,건설업,2018,15.77570925587978,6799.141648068287,62.943798380606644,-20.837985081777934,-104.270583753748,360734225219,320319891943,13543251220,27712964816,7.682377462015309,15.77570925587978,284762190126,6.575773155387843,56908382557,836993631,7398278394,53487075607,92985044240,110001203236,174760986890,23517482285,-59338702697,8.2586393490632,41.32516376026793,587.4464562450656,162.94379838060664,109016957854,101385161483,51.813621553587154,208512066064,191.2657169751957,82856184982,23517482285,44.268502887354806,197225000000,7530,1100.58,103.48,-0.29,1.75,NULL,151,1.7,1.92,1.4,1.66,2.34,1.72,0.42,0.61,0.44,198.61355172413795,11.203354284297436,7.226026083656188,5.190889676085476,10.714814552281222,17.60031571375887,192.99944107666184,0.56319513840896,61.370853627959775,3114.330652176731,13.456940649918986,15.532653332454524,680.1512194588422,1628.288317826087,15196.607555652174,10.532532729152543,1.1285413495870193,3.687339376134982,2.422952315766341,26066749207,18725315655,52526800572,126.6791160228766,355.8057411384475,686.7622266932691,824.5139911977042,16947.66473087661,678.3112452111719
동아지질,028100,건설업,2019,13.950685474167186,3869.3058986817896,66.2234641047016,-22.90355334680017,-138.90496588174318,380903410441,347336199684,10037899380,24978059523,6.557583586369326,13.950685474167186,322274033777,5.908874420573638,53138636751,1373337703,14483310426,16030066249,52825221507,128394044864,193879988913,22000000000,-73812205249,6.826488545218344,41.40113737408965,674.2404530060433,166.2234641047016,126611984188,91183696691,58.13337696918857,213606374732,168.70944413510355,95812205249,22000000000,48.59074849619088,220225000000,8350,1166.11,103.5,-0.56,1.25,NULL,151,1.7,1.92,1.4,1.66,2.34,1.72,0.42,0.61,0.44,187.79354406130267,8.812525652667894,6.016301310473464,4.999369242704543,9.821935751474117,8.740686949272511,172.01821950409192,0.9191565803109604,60.15997833916609,1668.6570844112332,11.347225736572579,16.805158592009455,753.5495408856357,1655.8928648695653,16859.12947069565,11.564757845314132,1.1358830853803166,13.738246403924766,2.7552982858229744,22916296874,19042767946,80324679394,118.19239855500399,417.7319238676971,474.204706840638,751.1717997688654,8291.019741604003,739.1246617928072
