corp,stock_code,sector,year,revenue,cost_of_sales,gross_profit,operating_income,net_income,ebit,ebitda,total_equity,total_assets,total_liabilities,current_assets,current_liabilities,non_current_liabilities,short_borrowing,long_borrowing,cash_and_equivalents,retained_earnings,tangible_assets,intangible_assets,accounts_receivable,inventory,accounts_payable,outstanding_shares,cash_flow_operating,selling_general_administrative_expenses,cash_flow_investing,cash_flow_financing,long_term_assets,interest,tax,stock_price,market_capitalization,borrowings,net_liabilities,cash_flow_per_share
모나미,005360,유통업,2019,132038884296,86390285539,45648598757,2101278299,1262146847,2033642737,7662861830,91169306314,200728242151,109558935837,81274103669,82197544892,27361390945,37812784140,12173115192,5768950328,42294577916,52118417464,3995948556,21503257285,33770365640,11532283308,18897307,2605259350,209078674,-7607295071,5567242253,119454138482,3215371415,887919243,3670,69353116690,49985899332,103789985509,137.8640538569861
모나미,005360,유통업,2020,127762922996,86781569545,40981353451,40112875,51406535,618084784,7011111356,89789336732,195681830769,105892494037,74296366090,58293752318,47598741719,29148720050,17380985919,7576704453,41305828953,60235902361,2905019221,15139581367,31397390642,8045003487,18897307,8330622728,379735732,-4284305854,-2154251651,121385464679,3072750443,22481464,5490,103746215430,46529705969,98315789584,440.8365026826309
모나미,005360,유통업,2021,132235899435,85203411674,47032487761,5064131360,15736000491,22100921529,27979408234,104547410896,202507879594,97960468698,112261448585,64517529597,33442939101,27564186304,6373052202,11646247436,55607712314,57451539463,2766816703,15670919418,34446529291,9083976375,18897307,4863279060,414513021,18161463259,-18978455904,90246431009,2203923267,65721934,4625,87400044875,33937238506,86314221262,257.35302178241585
모나미,005360,유통업,2022,149532210261,96726582755,52805627506,6277196330,3315766792,3879112788,10576044236,106609398706,218432623722,111823225016,119271179657,91158525042,20664699974,39810311596,16310390875,8566292132,55848177822,86697770489,2585767399,18830445258,45256072601,12264776266,18897307,-9501295834,891350825,-4523646332,11196710116,99161444065,3151049824,10796989814,3175,59998949725,56120702471,103256932884,-502.78570560344923
모두투어리츠,204210,서비스업,2020,4741755446,0,4741755446,4741755446,1189363605,567729951,567729951,43642312020,108034522720,64392210700,4357813458,18251789958,46140420742,0,45500000000,2743983834,2872699420,1153441945,2374000,838806184,0,714956287,7826815,1944502645,26100000,-490890635,-1472893720,103676709262,2670612651,629775000,2935,22971702025,45500000000,61648226866,248.44111493627994
모두투어리츠,204210,서비스업,2021,6105379136,0,6105379136,6105379136,2147981780,1723176705,1723176705,44968784262,109761297678,64792513416,30649326489,64330420286,462093130,16988178473,0,2165394804,3846659200,806994407,1434000,1372763595,0,662467419,7826815,3165376973,27400000,-2298695539,-1445270464,79111971189,3170386569,-37456875,4750,37177371250,16988178473,62627118612,404.42721247403955
모두투어리츠,204210,서비스업,2022,5282772757,0,5282772757,5282772757,10500825559,1129465499,1129465499,53937361286,103250759662,49313398376,33080042113,49116301503,197096873,45500000000,0,634105446,12782121759,461640338,605000,4418642378,0,734968305,7826815,37059339558,27400000,-19937811452,-18652817464,70170717549,1716984420,785891544,3715,29076617725,45500000000,48679292930,4734.91957558726
모토닉,009680,운수장비,2018,195253284769,171556050251,23697234518,5916531996,8679711977,11350426884,21085052842,402963050000,432414223029,29451173029,338939831803,25425725047,4025447982,0,0,39488382602,369949287310,85806923681,1168612672,20144233746,12864279360,14730629395,33000000,21845152606,17780702522,-1607623725,-8866393990,93474391226,730991343,3446689870,9990,329670000000,0,-10037209573,661.9743213939394
모토닉,009680,운수장비,2019,207639235497,181969360211,25669875286,9695919016,11354807647,14513674629,24121192350,407949601229,440900555804,32950954575,341600216152,26754565187,6196389388,0,0,30000355799,374571663359,78987739862,341386073,15560940860,11401370014,14017430477,33000000,29902881260,15973956270,-32153250635,-7679005333,99300339652,877650446,2460103260,8850,292050000000,0,2950598776,906.147916969697
모토닉,009680,운수장비,2020,178557667313,154735728944,23821938369,11362294429,14858904600,15421408231,24478327230,414634248521,442437586413,27803337892,360472771731,23216673872,4586664020,0,0,33991682888,382311060221,72174372751,278313865,11506414471,11990275121,14721743605,33000000,25339542066,12459643940,-13338982751,-8101578570,81964814682,674762802,4541695430,11800,389400000000,0,-6188344996,767.8649110909091
모토닉,009680,운수장비,2021,196083915586,168553452117,27530463469,14355454772,11970139406,18658766461,26065449512,418819258320,447982644765,29163386445,376573544405,25428578737,3734807708,0,0,20361184860,386068044127,64421308694,281865688,14904885325,11240830622,14326379514,33000000,22036164481,13175008697,-26650289900,-9129999636,71409100360,259655527,2853840130,10600,349800000000,0,8802201585,667.762560030303
모토닉,009680,운수장비,2022,223860212776,194585032033,29275180743,13782733618,21497074696,28900103260,35372593267,430657381135,464094161172,33436780037,371947222503,29573642756,3863137281,20000000,0,45806190523,400021596319,60266040176,246473592,18882615689,11789458627,17936467464,33000000,18154943056,15492447125,18650582757,-10912535179,92146938669,993791160,6228631547,8040,265320000000,20000000,-12369410486,550.1497895757576
무림P&P,009580,종이목재,2018,651176103918,506476843454,144699260464,102242203836,69774869430,93621615570,93621615570,634361870957,1355957771091,721595900134,414935776986,462506130986,259089769148,221899450065,167810519467,81483035619,344831471779,772298436242,10714310557,110631832782,117320301732,26320097446,62368324,102202342022,42457056628,-68699805407,-29244175495,941021994105,19095495231,14534698426,6060,377952043440,389709969532,640112864515,1638.6898904322009
무림P&P,009580,종이목재,2019,631256802480,534172405813,97084396667,49416451445,10362657176,24467292757,24467292757,620557156502,1350311527213,729754370711,391028639625,392355441100,337398929611,195092311816,242131024920,74460490660,340051642426,736615861059,3694116196,87472025537,125110117744,28037553740,62368324,52225558592,47667945222,-56958006251,-2413925347,959282887588,22078150785,28403473044,4225,263506168900,437223336736,655293880051,837.3731285772566
무림P&P,009580,종이목재,2020,527907655787,474944097019,52963558768,6314020021,-7568352483,-5466822963,-5466822963,601417390243,1430440065855,829022675612,466939241715,432016834759,397005840853,217746307256,296459981804,142986039206,320926981729,741870490899,2981117235,74778617662,95108868413,21537617579,62368324,32083140602,46649538747,-55742068331,94967270130,963500824140,23386288482,12580924124,3620,225773332880,514206289060,686036636406,514.4140253311922
무림P&P,009580,종이목재,2021,613699105829,529898084962,83801020867,29386707735,19729686753,25987829306,25987829306,618941983983,1483591838656,864649854673,456651991077,527377860455,337271994218,204989491681,242866063240,80455562934,336530372618,732091542542,2238327799,106906020336,97749886563,24678271724,62368324,-15328185220,54414313132,-76957872452,26527558787,1026939847579,22050660337,954254351,4335,270366684540,447855554921,784194291739,-245.7687530612495
무림P&P,009580,종이목재,2022,774103601234,640031726834,134071874400,68291305211,45518463154,54964533741,54964533741,662689180761,1604057802775,941368622014,606630104461,590302744262,351065877752,324672618650,259316396205,131372058689,380174321654,711411897634,2071392165,168102565641,144392312470,34295083887,62368324,51495368399,65780569189,-41518423535,40412921592,997427698314,37017449295,6863809310,4350,271302209400,583989014855,809996563325,825.6654195004503
무림페이퍼,009200,종이목재,2018,1109066893862,903107148467,205959745395,124085428693,61526646860,91347532788,91347532788,667550639192,2014259668044,1346709028852,739135639494,794668623374,552040405478,339214184891,418832130152,188957176992,167972894820,1039249604423,63469887049,204351451886,235112481347,58443225996,41609310,85487292112,81874316702,-35955475489,-10595511414,1275124028550,47431023910,19078368328,2820,117338254200,758046315043,1157751851860,2054.523185123714
무림페이퍼,009200,종이목재,2019,1123726499677,969432964694,154293534983,68821695215,-6845806376,7931279002,7931279002,687909849060,2158547899783,1470638050723,667651706102,771428543421,699209507302,418321530740,523916254424,137982742877,155418767858,1232480786853,44702110759,195872626520,206884629769,52014088648,41609310,78289361241,85471839768,-100820942102,-28426829707,1490896193681,53682422646,32767496407,2485,103399135350,942237785164,1332655307846,1881.5347152115717
무림페이퍼,009200,종이목재,2020,949654848093,837819858108,111834989985,27266032039,-37848772323,-40371953493,-40371953493,644849962573,2194982287950,1550132325377,747558461295,745823729757,804308595620,360729259825,623426594706,255410397913,116607514401,1229371752571,9991145968,152679136128,170339765150,43286583860,41609310,95444755070,84568957946,-55411737882,84088577179,1447423826655,59833444436,13626666784,2705,112553183550,984155854531,1294721927464,2293.831718670653
무림페이퍼,009200,종이목재,2021,1055273254820,925252872083,130020382737,29809655104,409557688,3035497646,3035497646,646553196594,2284417094845,1637863898251,788840367278,916793582459,721070315792,382954307272,553216275157,193545039086,111127590002,1201852358088,8797630839,214854217318,199969657185,44136867321,41609310,-60852065416,100210727633,-85256437119,76013913027,1495576727567,52794669270,2942858178,2500,104023275000,936170582429,1444318859165,-1462.462737690195
무림페이퍼,009200,종이목재,2022,1399139266935,1188662471647,210476795288,96311787654,34759091251,41592516874,41592516874,689406928779,2429133745988,1739726817209,990488504312,1017158103808,722568713401,482551054063,564386812632,238174101722,134892388647,1156763024315,8588477863,252134001011,293722434519,60888812332,41609310,41882935462,114165007634,-87412873314,88743806078,1438645241676,95225447791,9661056491,2450,101942809500,1046937866695,1501552715487,1006.5760634338806
미래산업,025560,의료정밀,2018,34499215727,35482331635,-983115908,-11439840166,-13301480100,-13301480100,-11423071434,47599883483,68651324006,21051440523,47396264332,16116378045,4935062478,1000000,0,2017875993,-50059182657,19234680409,1018052330,11951997317,10438217605,4510817264,634818400,-1531649226,10456724258,-1882121687,715170100,21255059674,1426582131,34595180,39835,25287990964000,1000000,19033564530,-2.412736029705503
미래산업,025560,의료정밀,2019,27691977186,22602708684,5089268502,-4514712055,-6153578881,-4654578881,-3568158293,66284178219,74810112068,8525933849,51685503581,4665215394,3860718455,0,0,31174914412,-55910638356,18464622271,715015080,8855518759,10041300028,3855936159,843218400,-2206411839,9603980557,17364906017,14018172487,23124608487,484994431,-17426830,31612,26655820060800,0,-22648980563,-2.6166552330926365
미래산업,025560,의료정밀,2020,41560381733,32927713306,8632668427,1265380568,-6722372567,-6722372567,-5684044999,64075327926,95757333089,31682005163,39735830316,19308507593,12373497570,0,8900000000,10723864891,-62556860966,25809246161,886215152,17247361865,11407959121,5799903222,18662929,-683396325,7367287859,-44357846313,24611832193,56021502773,8727927792,20025700,15223,284105768167,8900000000,20958140272,-36.61784948118272
미래산업,025560,의료정밀,2021,48338413649,31550431782,16787981867,8486522801,7490277072,7714912717,8256628902,84642274975,118651368670,34009093695,70987742732,29987592455,4021501240,4450000000,0,38168302857,-55721513361,17742991449,1759238763,12441837692,19201159686,7460163271,4452007,5207355064,8301459066,12677010648,9388329348,47663625938,5588234657,89330930,14050,62550698350,4450000000,-4159209162,1169.6646173287688
미래산업,025560,의료정밀,2022,56171983500,34639918530,21532064970,8004566211,8023364156,8059369506,8810868808,93365955717,134409509636,41043553919,75437247350,33854991978,7188561941,7450000000,0,31630418074,-47191832182,16496109411,1773872038,13859931613,24041994959,5375784802,4452007,22346087,13527498759,-10442862801,4856503819,58972262286,9323856551,245073625,10850,48304275950,7450000000,9413135845,5.019328810579139
미래아이앤지,007120,서비스업,2018,6445365978,4916365430,1529000548,-1423528961,-10844132475,-10844132475,-10844132475,55133481668,57570342895,2436861227,23216876706,1445874508,990986719,0,0,18493996330,-44111744327,6220686592,3066903031,900450653,22450619,1374048502,103587319,-3032397382,2952529509,-517356605,-320000000,34353466189,278452279,37284670,1630,168847329970,0,-16057135103,-29.27382821829765
미래아이앤지,007120,서비스업,2019,7476807942,5392018983,2084788959,137382839,14020545386,8890683705,8890683705,69585330722,72302050465,2716719743,19473078597,1585767528,1130952215,0,0,18403498738,8731255692,3401503780,2483806127,593615534,28027681,493091186,129484148,-2201314297,1947406120,2308638867,-191976812,50120849769,549132620,-16195796,1625,210411740500,0,-15686778995,-17.00064703673225
미래아이앤지,007120,서비스업,2020,5770766444,2913125683,2857640761,901120927,19673711644,24704293300,24704293300,89466728923,92320794314,2854065391,56655824513,1717538327,1136527064,0,0,54189718311,28644377589,1659561343,2457336327,352331037,24113585,386305631,129484148,2983007328,1956519834,32957366168,-138012798,32498407468,557856040,26424006,1970,255083771560,0,-51335652920,23.037625640476083
