corp,stock_code,sector,year,ebitda_margin,ebitda_to_interest_expense,debt_ratio,dependence_on_net_borrowings,net_borrowings_to_ebitda,revenue,cogs,selling_general_administrative_expenses,ebit,ebit_margin,ebitda_to_sales_revenue,total_assets,roa,ebitda,financial_expenses,corporate_tax,operating_cash_flow,free_cash_flow,total_liabilities,total_equity,total_borrowings,net_borrowings,borrowing_dependency,total_borrowings_to_ebitda,debt_to_net_income_ratio,total_assets_leverage,current_liabilities,working_capital,current_liabilities_ratio,quick_assets,quick_ratio,cash_and_cash_equivalents,short_term_borrowings,days_sales_outstanding,average_accounts_receivable_per_sales_turnover,market_capitalization,minimum_wag,uskor_exchange_average,PPI_year,kor_usa_ir_diff,kr_standard_yield,rank,count,rating,paywellfare,worklifebal,culture,opportunity,manager,recommend,ceo,potential,crb_index_avg,gross_profit_margin,operating_profit_margin,net_profit_margin,return_on_equity,return_on_assets,return_on_invested_capital,current_ratio,non_current_debt_ratio,equity_ratio,interest_coverage_ratio,debt_to_equity_ratio,net_debt_ratio,retention_ratio,earnings_per_share,book_value_per_share,price_earnings_ratio,price_to_book_ratio,price_cash_flow_ratio,enterprise_value_to_ebitda,operating_income,net_income,fixed_assets,total_asset_turnover,net_working_capital_turnover,fixed_asset_turnover,accounts_receivable_turnover,inventory_turnover,accounts_payable_turnover
원림,005820,섬유의복,2019,7.416503112459513,3.554595667714664,0.28673583469677044,0.22933363976248514,2.7051646347153397,79052711178.0,62853200092.0,12017678592.0,5862946785.0,7.416503112459513,0.07416503112459513,163100686590.0,2.6661990062196463,5862946785.0,1649399069.0,1034845626.0,4660967568.0,9507783106.0,46766811509.0,116333875081.0,26679271000.0,15860236298.0,0.22933363976248514,4.550488342868355,10.75447984294795,1.4020051036418892,30072694419.0,47551977592.0,0.3874115489304544,61079372845.0,2.0310575432313076,10819034702.0,18179271000.0,92.46019629620399,0.25331560629096983,38240400000.0,8350,1166.11,103.5,-0.56,1.25,,9.0,2.23,2.2,3.13,1.69,2.92,1.92,0.55,0.7,0.55,187.79354406130267,20.492037331299333,5.2899292531333,5.50087254466004,3.738024614044878,2.6661990062196463,0.02563957627298177,2.58123435597299,0.10235467084185498,0.7132641653032296,3.554595667714664,0.40200510364188924,0.09724199590814242,15.49799331260536,1976.6313113636363,52879.034127727275,8.793749193423697,0.32871250934755064,8.204390921434534,9.227550288604572,4181832494.0,4348588885.0,25433372494.0,0.4846865628268107,1.6624484444428151,3.1082276326762943,3.9476446581477274,3.798855461082329,7.640895516624571
원림,005820,섬유의복,2020,34.798947261729154,18.202926237249443,0.24773925446220063,0.1573017475455525,0.4957941038138727,68366893076.0,51722330321.0,11220239963.0,23790959066.0,34.798947261729154,0.3479894726172915,177323381954.0,10.322808751610935,23790959066.0,1306985413.0,1087793684.0,12570224114.0,20202122491.0,43929962444.0,133393419510.0,20983018000.0,11795417229.0,0.1573017475455525,0.8819744484360503,2.3999209945988724,1.329326308639286,31449534655.0,67100211502.0,0.3191234465982045,85156470390.0,2.70771797815652,9187600771.0,16833018000.0,82.85965473160621,0.2270127526893321,43340000000000.0,8590,1180.01,103.03,0.29,0.5,,9.0,2.23,2.2,3.13,1.69,2.92,1.92,0.55,0.7,0.55,157.42230916030533,24.345939980769764,7.934136755300633,26.774294936368598,13.72238125256828,10.322808751610935,0.0305900030341579,3.1335836042754317,0.07038230182321689,0.7522607455377994,18.202926237249443,0.3293263086392859,0.06651924353698535,4.526592274410038,8.320342541363637,60.633372504545456,2367.690981719045,324.90358339416406,3447.8303335682276,1822.196208944921,5424322792.0,18304753591.0,27784738811.0,0.38554922832306043,1.0188774602292012,2.4605915333972295,4.405038871840404,3.861813287563289,6.996260308486209
원림,005820,섬유의복,2021,3.94433116511963,2.583559652789261,0.20462600412237308,0.12706000291008474,2.2620131703974113,79683129520.0,65204426211.0,11285994273.0,3142966511.0,3.94433116511963,0.0394433116511963,170283437144.0,1.5998485599607777,3142966511.0,1216525621.0,4691124134.0,-2213328373.0,-11135401848.0,34844419311.0,135439017833.0,17208882000.0,7109431642.0,0.12706000291008474,5.475362826734236,12.790335863251315,1.2572701712438887,26662976267.0,64785923143.0,0.29156147792943676,76421218848.0,2.866192359124752,10099450358.0,17208882000.0,77.06142381881189,0.2111271885446901,44350821000.0,8720,1144.61,109.6,0.52,1.0,,9.0,2.23,2.2,3.13,1.69,2.92,1.92,0.55,0.7,0.55,222.12499233716474,18.170349729255967,4.00675658101336,3.418888205584624,2.011441872946176,1.5998485599607777,0.01874938097062305,3.429808379013699,0.04804602949775656,0.7953739958776269,2.583559652789261,0.2572701712438887,0.04175057634048059,30.440117916976213,1185.5146572844728,58938.54916861404,16.279849330761017,0.3274597062914748,-20.038066443744995,16.373146981329704,3192709036.0,2724277117.0,26267687076.0,0.46794409871240766,1.2299451123682819,3.0335038364608846,4.736481392534275,4.338954766970512,9.381932209597824
원림,005820,섬유의복,2022,9.388745449859478,17.13449034318774,0.15301764835850373,0.07077218239350902,0.24860258470809646,81927170601.0,66244220644.0,12282012457.0,7691933502.0,9.388745449859478,0.09388745449859479,169931826485.0,5.425246506023865,7691933502.0,448915220.0,1047912506.0,8857365437.0,11729609716.0,26002568470.0,143929258015.0,10186187700.0,1912234550.0,0.07077218239350902,1.324268819712425,2.820473653844156,1.1806621449218482,18918952101.0,59246733255.0,0.24203654090455412,63476393773.0,3.3551749290408543,8273953150.0,7986187700.0,68.73012012862398,0.18830169898253143,47223283500.0,9160,1292.2,118.78,0.23,3.25,,9.0,2.23,2.2,3.13,1.69,2.92,1.92,0.55,0.7,0.55,304.6415576923077,19.142550440779623,4.15117167485641,11.252946258695122,6.4053831765319,5.425246506023865,0.020013540549452067,4.131607550920772,0.04168504814856019,0.8469823516414963,17.13449034318774,0.18066214492184812,0.01125295119551248,9.754508957437853,4011.897665765872,62633.218891021206,5.1222642529883675,0.32810065271842426,5.331527059133577,6.387928085600863,3400937500.0,9219220479.0,29472165647.0,0.48211787218229996,1.382813297880621,2.7798150832305546,5.310626539236744,4.509694716705386,9.456826722483287
웰바이오텍,010600,유통업,2018,-19.567274444013943,-4.652034581355766,0.312668880854472,0.032512466821656594,1.1067725560824044,73932352313.0,70565580221.0,11817749485.0,-14466546280.0,-19.567274444013943,-0.19567274444013943,111157696775.0,-14.67053630214083,-14466546280.0,3109724579.0,69593958.0,-9274913069.0,6477034348.0,34755552649.0,76402144126.0,2484022176.0,-16011176404.0,0.032512466821656594,-0.17170803092332831,-2.1312709666165723,1.454902843978858,34198398471.0,37426975050.0,0.4774620611363834,54804663458.0,1.6025505844805559,18495198580.0,2384062176.0,88.93064937775424,0.24364561473357324,185536378760.0,7530,1100.58,103.48,-0.29,1.75,,18.0,2.34,1.99,3.29,2.1,1.94,2.02,1.12,1.29,1.12,198.61355172413795,4.553854958849995,-11.43068917545318,-22.057231709551004,-21.34420498867977,-14.67053630214083,-0.07602692065585037,2.094407244881301,0.005012286095921584,0.687331119145528,-4.652034581355766,0.454902843978858,-0.1440401957626834,3.7920922422871173,-441.22506024036403,2067.1890120731814,-11.377413597643976,2.428418480691056,-20.004109729084945,-11.718429476866126,-8450977393.0,-16307430258.0,6819315488.0,0.6651123085309177,1.9753761081207122,10.841609021183917,4.104321767061152,4.1951606059854125,13.074713530333002
웰바이오텍,010600,유통업,2019,-10.381919811396427,-3.600503875294564,0.3687699112950002,0.022723480991831645,1.645373386972348,52332959835.0,43821129070.0,14958379598.0,-5433165925.0,-10.381919811396427,-0.10381919811396427,119823955761.0,-13.814133707967194,-5433165925.0,1509001549.0,945999300.0,-7727487398.0,568199433.0,44187469537.0,75636486224.0,1718724257.0,-8939586620.0,0.022723480991831645,-0.31633936469554813,-2.6695116689243785,1.5842083859651719,32844942450.0,39506386475.0,0.45396460490791185,55068708908.0,1.676626743731743,10658310877.0,1595404257.0,141.27211990215918,0.38704690384153195,93977081610.0,8350,1166.11,103.5,-0.56,1.25,,18.0,2.34,1.99,3.29,2.1,1.94,2.02,1.12,1.29,1.12,187.79354406130267,16.264760854033206,-12.318334092558974,-31.62947693994117,-21.884466465005783,-13.814133707967194,-0.053800167020509986,2.2028149093316496,0.09465992851733024,0.6312300887049997,-3.600503875294564,0.5842083859651719,-0.07460600481118179,4.714509278862642,-384.8547004975993,1758.5747457585899,-5.677467358914666,1.2424834402233296,-12.161402118148105,-15.651554943078606,-6446548833.0,-16552641463.0,20271216725.0,0.4367487244318903,1.3246708824690097,2.581638810583039,2.5836661915513695,2.5355605242084516,6.0302776427151485
웰바이오텍,010600,유통업,2020,-84.60644862012605,-19.247907844242555,0.7251795441045482,0.10108066726839898,-0.0043420405339507145,60431404732.0,54023729813.0,18979783162.0,-51128865395.0,-84.60644862012605,-0.8460644862012605,70920911784.0,-95.63534839847004,-51128865395.0,2656333655.0,547170799.0,-5704812823.0,21253901103.0,51430394475.0,19490517309.0,1970114495.0,222003606.0,0.10108066726839898,-0.038532333541527436,-0.7582756336946115,3.638739324340629,41739534703.0,-11810110262.0,1.3945986427263686,24526416677.0,0.5876063749037715,1748110889.0,1730114495.0,83.29973571008864,0.22821845400024285,106026165180.0,8590,1180.01,103.03,0.29,0.5,,18.0,2.34,1.99,3.29,2.1,1.94,2.02,1.12,1.29,1.12,157.42230916030533,10.60322020879149,-20.80393182775502,-112.23545335871475,-347.9921030145296,-95.63534839847004,-0.17726941076688627,0.7170521821569047,0.1366431920886033,0.2748204558954518,-19.247907844242555,2.638739324340629,0.00313029824935337,2.144150431998113,-1496.9095471767396,430.15618291609326,-1.5632207065639865,5.439884611530605,-18.58538894607305,-2.0780466760834915,-12572108243.0,-67825461072.0,7195634590.0,0.8520957107270797,-5.116921298054516,8.398342630681029,4.3817666033218154,9.998825130875751,10.048925282443358
웰바이오텍,010600,유통업,2021,-17.175340515618657,-4.229834544507536,0.7565761172307764,0.07387142501810688,0.06935921446707091,121623324836.0,111895024370.0,13631566527.0,-20889220187.0,-17.175340515618657,-0.1717534051561866,136826786107.0,-14.347969495276805,-20889220187.0,4938543096.0,132956375.0,712970119.0,-7229404203.0,103519878566.0,33306907541.0,2460428723.0,-1448859903.0,0.07387142501810688,-0.11778461335436542,-5.273053566777048,4.1080603456976466,101827048739.0,20002209548.0,0.8358176859217211,119084481527.0,1.1694778843314386,3909288626.0,2280428723.0,75.55260782967106,0.20699344610868783,103565335660.0,8720,1144.61,109.6,0.52,1.0,,18.0,2.34,1.99,3.29,2.1,1.94,2.02,1.12,1.29,1.12,222.12499233716474,7.99871281196916,-3.209307150797977,-16.141530054758913,-58.942324524826105,-14.347969495276805,-0.02852706090712095,1.1964331658012504,0.012372064528916064,0.2434238827692236,-4.229834544507536,3.108060345697646,-0.01058900778292765,8.288140534621098,-334.5737494419472,567.6290376044246,-5.275369041785061,3.10942514049116,145.25901282547298,-4.888477159168929,-3903266061.0,-19631865532.0,5331972711.0,0.888885343991704,6.0804944845786295,22.81019266754458,4.831070832430711,40.76653008749608,13.492964395898976
웰바이오텍,010600,유통업,2022,-2.6329146536664063,-6.354520806473605,0.3722156810931075,0.030418707671132333,1.8427218494667112,190937399357.0,168150152579.0,20228092578.0,-5027218767.0,-2.6329146536664063,-0.026329146536664065,60207812882.0,-10.660700915310821,-5027218767.0,791124763.0,886437205.0,2623413841.0,-13264210159.0,22410292079.0,37797520803.0,1149751736.0,-9263765864.0,0.030418707671132333,-0.22870533177256497,-3.4914747543337796,1.5929037567252635,21067404415.0,26786533131.0,0.4402439066743208,43437299887.0,2.061824942045192,10413517600.0,1029751736.0,42.69013783300055,0.11695928173424808,70750190760.0,9160,1292.2,118.78,0.23,3.25,,18.0,2.34,1.99,3.29,2.1,1.94,2.02,1.12,1.29,1.12,304.6415576923077,11.934407221811043,1.3403105984569796,-3.3616121726886226,-16.981470537323062,-10.660700915310821,0.0425053506762591,2.2714681221920237,0.022304209366181375,0.6277843189068926,-6.354520806473605,0.5929037567252635,-0.1538631852008286,10.725412709562978,-96.6185695247587,568.9646801341713,-11.022725809732586,1.871820935789644,26.968749518006373,-12.230704042484332,2559154200.0,-6418574859.0,4627213074.0,3.171306018559653,7.128111668024278,41.264017088355935,8.549984107051673,38.071982707558575,15.420686597215104
윌비스,008600,유통업,2018,-1.485244491468491,-0.3957304879549699,0.5667085351535158,0.847321278269552,-26.453611152993087,277696610066.0,225574812186.0,48708118191.0,-4124473604.0,-1.485244491468491,-0.01485244491468491,304848694739.0,-2.1721010708834374,-4124473604.0,10422430744.0,1189072090.0,-1502090258.0,2652400037.0,172760357239.0,132088337500.0,111921258975.0,109107220931.0,0.847321278269552,-27.135889260257706,-26.090339107609942,2.3079152975106525,149896234605.0,50858699096.0,0.7466627685885527,100373790999.0,0.6696218304849393,2814038044.0,108176667872.0,53.3693995498455,0.14621753301327534,74955000000.0,7530,1100.58,103.48,-0.29,1.75,,197.0,2.58,2.21,3.06,2.34,2.31,2.24,0.84,0.91,0.71,198.61355172413795,18.769331706142268,1.2292838894175455,-2.3844805888794403,-5.013025289231156,-2.1721010708834374,0.011197947532373935,1.3392927062512319,0.07500154348233441,0.4332914648464842,-0.3957304879549699,1.3079152975106527,0.3579061443068126,-0.3713927971152828,-116.16880285964912,2317.339254385965,-11.31973445218967,0.5674611507620799,-49.900463438063255,-44.62683935047921,3413679689.0,-6621621763.0,91674696773.0,0.9109325867501366,5.460159520435721,3.0291522071092043,6.839125099376478,2.2471831472935166,30.580887024892228
윌비스,008600,유통업,2019,-13.728848985466033,-1.6519475730784883,0.6375885988805032,0.9257703811364547,-2.4123555914383408,269623315685.0,242071914733.0,47295724364.0,-37016177840.0,-13.728848985466033,-0.13728848985466033,281045531513.0,-12.984878276675952,-37016177840.0,22407598427.0,1186551488.0,23526992171.0,31079446336.0,179191426659.0,101854104854.0,94293513471.0,89296183586.0,0.9257703811364547,-2.547359532326042,-4.91023932065478,2.7592950909131946,160479154065.0,5335952529.0,0.9678198649169817,86777636985.0,0.5407408675014067,4997329885.0,94293513471.0,47.57155522456759,0.13033302801251395,87531042170.0,8350,1166.11,103.5,-0.56,1.25,JB,197.0,2.58,2.21,3.06,2.34,2.31,2.24,0.84,0.91,0.71,187.79354406130267,10.218478651226219,-7.322928791168501,-13.534964539800832,-35.82911088493733,-12.984878276675952,-0.07025311274549373,1.0332501287166478,0.06658092905182678,0.3624114011194967,-1.6519475730784883,1.7592950909131948,0.3177285299832975,0.9277498128487349,-596.1952416871355,1663.9967528130255,-2.398543128176154,0.8593766770172787,3.7204518764575907,-4.777025508152788,-19744323412.0,-36493420169.0,85332364403.0,0.9593581304548453,50.529556666713745,3.159684107798154,7.672652245169848,3.0627487940913944,30.362838603223995
윌비스,008600,유통업,2020,-1.395802010108245,-0.23894356353148752,0.6519145800738365,1.1466862503949544,-33.05231348821887,239612065664.0,194900745824.0,42326016904.0,-3344510029.0,-1.395802010108245,-0.01395802010108245,284787599903.0,-0.859943847918289,-3344510029.0,13997071022.0,1914046387.0,-5933774029.0,1743945107.0,185657188601.0,99130411302.0,113671479636.0,110543793943.0,1.1466862503949544,-33.987483562723085,-75.80897074291072,2.8728580479243333,162969123111.0,17195804439.0,0.9045552057615223,100863401077.0,0.6189111112066356,3127685693.0,107311502421.0,75.2170621597075,0.2060741429033082,87637345910.0,8590,1180.01,103.03,0.29,0.5,JB,197.0,2.58,2.21,3.06,2.34,2.31,2.24,0.84,0.91,0.71,157.42230916030533,18.65987829790558,0.995485318900773,-1.0220743426310468,-2.470496604255076,-0.859943847918289,0.008375726108905182,1.1055157204674149,0.07966661995721605,0.34808541992616354,-0.23894356353148752,1.8728580479243335,0.38816224435562413,14.681039171265146,-37.585837970352564,1521.387963278976,-35.78475491383021,0.8840611549871767,-14.769242219486616,-59.25565722171138,2385302936.0,-2449013445.0,74587742239.0,0.8413711332432066,13.93433302373229,3.212485838439993,4.85262239071502,2.4577174550398895,26.597130802275633
윌비스,008600,유통업,2021,-5.336638957549229,-0.6502255652268177,0.6366826355348333,1.0527211672405035,-7.127415023289732,276483060881.0,227014588505.0,45079847607.0,-14754902738.0,-5.336638957549229,-0.05336638957549229,288026485577.0,-5.061720445532595,-14754902738.0,22691975719.0,318143400.0,23472895409.0,28568723313.0,183381461941.0,104645023636.0,110162031428.0,105164315442.0,1.0527211672405035,-7.46613064037942,-12.578384017567794,2.7524145493901258,165793277428.0,29827884686.0,0.8475221987045679,96956345589.0,0.5848026355055668,4997715986.0,107165148722.0,58.8066102075526,0.16111400056863726,113292725715.0,8720,1144.61,109.6,0.52,1.0,,197.0,2.58,2.21,3.06,2.34,2.31,2.24,0.84,0.91,0.71,222.12499233716474,17.892044531904084,1.587303307123358,-5.273051977413883,-13.931952999229386,-5.061720445532595,0.015236879206467144,1.1799100973738428,0.06106446939338166,0.3633173644651667,-0.6502255652268177,1.7524145493901258,0.3651202952093992,3.4232673047645923,-216.83453882522736,1556.3829338013204,-7.770902224013957,1.0826384454656954,4.826533912452964,-14.805725597525115,4388624769.0,-14579095509.0,64103799903.0,0.9599223499433561,9.26928153945727,4.313052600615971,6.206785235737371,2.3008666766990675,20.67662849124033
윌비스,008600,유통업,2022,-3.223043464800949,-0.48150289383970646,0.6365470859219036,1.2557371851204036,-14.620554679137275,254858078450.0,211811894105.0,42852722677.0,-8214186642.0,-3.223043464800949,-0.03223043464800949,270394721804.0,-3.4487778392211386,-8214186642.0,17059475129.0,1037891730.0,-6716093221.0,-7548812263.0,172118972213.0,98275749591.0,123408513157.0,120095964944.0,1.2557371851204036,-15.023826281959469,-18.457178617966864,2.751388037530293,147789291424.0,43802008709.0,0.7713778826147468,87501412678.0,0.592068693441143,3312548213.0,113424417019.0,59.13268619755223,0.16200735944534858,46325630871.0,9160,1292.2,118.78,0.23,3.25,JB,197.0,2.58,2.21,3.06,2.34,2.31,2.24,0.84,0.91,0.71,304.6415576923077,16.890256964503138,0.07590956864173125,-3.6590220332487955,-9.488926090932614,-3.4487778392211386,0.0007154787146334677,1.2963814785696093,0.08997838651094589,0.36345291407809643,-0.48150289383970646,1.7513880375302933,0.4441505519884131,6.180917659906546,-138.6951608496747,1461.6528732604252,-4.967729196743752,0.4713841518766951,-6.8977051608140565,-20.2602647186112,193461668.0,-9325313244.0,53930925682.0,0.9425408778309586,5.818410752419085,4.72563886540263,6.172559094991849,2.0348940640037703,49.682847812512016
유니드,014830,화학,2018,7.725122746564357,2.71230473209265,0.4105108571283133,0.3516239256207398,2.478782984195736,814007810102.0,639074715697.0,94878280432.0,62883102497.0,7.725122746564357,0.07725122746564357,1111856122230.0,3.235458759614443,62883102497.0,23184379599.0,25307455218.0,54950769003.0,103259760996.0,456429009740.0,655427112490.0,230463854252.0,155873564463.0,0.3516239256207398,3.6649568023936934,12.687871724788492,1.6963840845796012,307482217736.0,132719884037.0,0.6985023844673964,333423754203.0,1.0843675990696575,74590289789.0,230364557405.0,87.20244184946499,0.23891079958757533,431557428435.0,7530,1100.58,103.48,-0.29,1.75,,147.0,2.57,3.2,2.98,2.2,2.49,2.05,1.56,1.53,1.51,198.61355172413795,21.490345944356463,9.834649370620738,4.419324465264318,5.488580746123599,3.235458759614443,0.07200105514770891,1.4316343397488809,0.1339622897477635,0.5894891428716866,2.71230473209265,0.6963840845796013,0.1401922077385079,18.10098390648543,4046.6008568430284,73727.63641495131,11.996488341049918,0.6584369492978281,7.853528463112853,9.341635027088953,80054813973.0,35973646301.0,542882860823.0,0.7321161378950551,6.133276984141041,1.4994170360581651,4.185662605986295,5.985059052145809,9.774200610415797
