corp,stock_code,sector,year,revenue,cost_of_sales,gross_profit,operating_income,net_income,ebit,ebitda,total_equity,total_assets,total_liabilities,current_assets,current_liabilities,non_current_liabilities,short_borrowing,long_borrowing,cash_and_equivalents,retained_earnings,ppe,intangible_assets,accounts_receivable,inventory,accounts_payable,outstanding_shares,cash_flow_operating,tangible_assets,selling_general_administrative_expenses,cash_flow_investing,cash_flow_financing,long_term_assets,interest,tax,stock_price,borrowings,net_liabilities,fixed_assets,cash_flow_per_share,minimum_wage,us_kor_exchange_avg,ppi_year,kor_usa_ir_diff,total_rank,simple_total_rank,count,rating,paywellfare,worklifebal,culture,opportunity,manager,recommend,ceo,potential
케이씨씨,002380,화학,2020,5083631492987.0,4041786668156.0,1041844824831.0,133845504026.0,560873030681.0,694121342299.0,694121342299.0,5245995001770.0,12347572328146.0,7101577326376.0,3372155707442.0,3014059194900.0,4087518131476.0,972445145838.0,1976222403887.0,492511997839.0,5666710138208.0,3688560391632.0,447990318059.0,916898552715.0,911513169052.0,557472597249.0,17772942,679854398097.0,3688560391632.0,907999320805.0,-2403055694.0,-641433279864.0,8975416620704.0,444379795033.0,51114155232.0,197500.0,2948667549725.0,6609065328537.0,4136550709691.0,38252.21497358175,8590,1180.01,103.03,0.2917,AA-,AA,,,,,,,,,,
케이씨씨,002380,화학,2021,5874899292339.0,4548334870339.0,1326564422000.0,388769767968.0,-53211168479.0,112853736080.0,112853736080.0,5376066871921.0,12878863208936.0,7502796337015.0,3668126354343.0,2699971576814.0,4802824760201.0,842904954141.0,2388006265122.0,541200616648.0,4678412511459.0,3560280049712.0,441657540213.0,1024255841051.0,1306421988122.0,788460412243.0,17772942,424043437081.0,3560280049712.0,937794654032.0,-237295139063.0,-161148952424.0,9210736854593.0,694277262656.0,137194940837.0,315000.0,3230911219263.0,6961595720367.0,4001937589925.0,23858.933263890693,8720,1144.61,109.6,0.5208,AA-,AA,,,,,,,,,,
케이씨씨,002380,화학,2022,6774793651227.0,5289884894107.0,1484908757120.0,467661528938.0,28661656966.0,111953952629.0,111953952629.0,5551138505338.0,13118486307658.0,7567347802320.0,4029782763437.0,2869372542476.0,4697975259844.0,514339273963.0,2888547003417.0,776747673687.0,4798402756746.0,3534802588921.0,424374027019.0,1077382573724.0,1576100223492.0,711299651337.0,17772942,384566370763.0,3534802588921.0,1017247228182.0,36085166236.0,-184125729814.0,9088703544221.0,671914286326.0,173396742541.0,204500.0,3402886277380.0,6790600128633.0,3959176615940.0,21637.744092283654,9160,1292.2,118.78,0.2292,AA-,AA,,,,,,,,,,
케이씨씨글라스,344820,비금속광물,2020,708657396421.0,582610069551.0,126047326870.0,35839370802.0,132349989001.0,134685821840.0,134685821840.0,1319866515307.0,1717817070057.0,397950554750.0,760972174175.0,227914046481.0,170036508269.0,11829118313.0,0.0,85223242372.0,142324687855.0,840319669533.0,37687794173.0,179536281390.0,156316662670.0,102845174014.0,31941024,114480664770.0,840319669533.0,90207956068.0,-271650508081.0,-3001681292.0,956844895882.0,3807882881.0,4800855543.0,36800.0,11829118313.0,312727312378.0,878007463706.0,3584.126318868174,8590,1180.01,103.03,0.2917,AA-,AA,,,,,,,,,,
케이씨씨글라스,344820,비금속광물,2021,1175659965172.0,879113374030.0,296546591142.0,160451158221.0,117224619390.0,157785143270.0,157785143270.0,1388414266640.0,1877935028583.0,489520761943.0,792918296257.0,385816175815.0,103704586128.0,58781703546.0,0.0,64979758028.0,210955627683.0,863560221816.0,39681477400.0,167151901262.0,165578296306.0,93557722099.0,31941024,254328547818.0,863560221816.0,136095432921.0,-242466955457.0,-7413865516.0,1085016732326.0,7738934794.0,24641224832.0,59900.0,58781703546.0,424541003915.0,903241699216.0,7962.441899733709,8720,1144.61,109.6,0.5208,AA-,AA,,,,,,,,,,
케이씨씨글라스,344820,비금속광물,2022,1443680691839.0,1150680857554.0,292999834285.0,119220614753.0,93975892640.0,123118212541.0,123118212541.0,1442611749069.0,2209564785783.0,766953036714.0,958080961323.0,445261766379.0,321691270335.0,145570360850.0,19084463186.0,254185202044.0,267019837175.0,858728919072.0,72760341633.0,204358076194.0,260897675862.0,155905602121.0,31941024,-14053845935.0,858728919072.0,173779219532.0,81513083213.0,178353507823.0,1251483824460.0,55158154625.0,57348625638.0,36950.0,164654824036.0,512767834670.0,931489260705.0,-439.99359366186883,9160,1292.2,118.78,0.2292,AA-,AA,,,,,,,,,,
케이씨티시,009070,운수창고업,2018,400441294140.0,344972362555.0,55468931585.0,14962462778.0,7271930762.0,11131891961.0,11131891961.0,189643067450.0,376041365813.0,186398298363.0,86091079850.0,102153863813.0,84244434550.0,59338123972.0,61281141528.0,17749139860.0,129853812791.0,235100488149.0,8582207002.0,56853149793.0,538420972.0,24106116487.0,60000000,7934591885.0,235100488149.0,40506468807.0,-14740265701.0,8733613514.0,289950285963.0,3905551368.0,2361651210.0,2875.0,120619265500.0,168649158503.0,243682695151.0,132.24319808333334,7530,1100.58,103.48,-0.2916,,,,,,,,,,,,
케이씨티시,009070,운수창고업,2019,446166405761.0,381568530565.0,64597875196.0,19010561371.0,8204305326.0,10870119401.0,10870119401.0,197321262668.0,424339573527.0,227018310859.0,99145202353.0,132474636478.0,94543674381.0,73278378223.0,55001663506.0,23436114413.0,134057232000.0,251886768814.0,2687330977.0,62167935511.0,662960005.0,26580440735.0,60000000,31020897487.0,251886768814.0,45587313825.0,-14029966498.0,-11430332298.0,325194371174.0,5301481955.0,3738727402.0,2750.0,128280041729.0,203582196446.0,254574099791.0,517.0149581166667,8350,1166.11,103.5,-0.5625,,,,,,,,,,,,
케이씨티시,009070,운수창고업,2020,488733779599.0,420119258480.0,68614521119.0,20961616726.0,13798003744.0,17038866740.0,17038866740.0,209295813495.0,441446350623.0,232150537128.0,118347844477.0,130128356456.0,102022180672.0,67752243784.0,65202759816.0,25988334593.0,145871265369.0,251825199820.0,2529038697.0,73938251111.0,716077060.0,34514922536.0,60000000,17905911613.0,251825199820.0,47652904393.0,-11564660246.0,-3622904465.0,323098506146.0,5770468935.0,3685380982.0,3750.0,132955003600.0,206162202535.0,254354238517.0,298.4318602166667,8590,1180.01,103.03,0.2917,,,,,,,,,,,,
케이씨티시,009070,운수창고업,2021,694737899435.0,611444744882.0,83293154553.0,29603505899.0,21324908411.0,26468774120.0,26468774120.0,229089235236.0,532345388768.0,303256153532.0,158169180495.0,135400418254.0,167855735278.0,43170913873.0,108573971244.0,31522305197.0,164112523126.0,268198133676.0,1937835267.0,116339156747.0,765002969.0,58478352625.0,60000000,33161531629.0,268198133676.0,53689648654.0,-35875056213.0,7688623458.0,374176208273.0,5404588679.0,4182267861.0,6220.0,151744885117.0,271733848335.0,270135968943.0,552.6921938166666,8720,1144.61,109.6,0.5208,,,,,,,,,,,,
케이씨티시,009070,운수창고업,2022,920408668737.0,819928402258.0,100480266479.0,37534026539.0,28097629811.0,30673744913.0,30673744913.0,258397700947.0,630078626843.0,371680925896.0,188422824354.0,221386023288.0,150294902608.0,110555621721.0,79327606927.0,53069229469.0,191879136055.0,301540618733.0,2036557570.0,116615216820.0,1089629421.0,62504267992.0,60000000,68674236172.0,301540618733.0,62946239940.0,-67451312996.0,20600214366.0,441655802489.0,11670173627.0,7144389609.0,4550.0,189883228648.0,318611696427.0,303577176303.0,1144.5706028666666,9160,1292.2,118.78,0.2292,,,,,,,,,,,,
케이탑리츠,145270,서비스업,2019,14342283871.0,0.0,14342283871.0,14342283871.0,5439619766.0,6946822790.0,7066363972.0,68460671792.0,210773444181.0,142312772389.0,8553538450.0,79163851862.0,63148920527.0,50530000000.0,56772942788.0,7728003380.0,21971382487.0,2157244447.0,368997232.0,725535070.0,0.0,56772942788.0,90193694,2692027376.0,2157244447.0,38800000.0,-4154053213.0,1172616546.0,202219905731.0,3656422010.0,-195254368.0,922.0,107302942788.0,134584769009.0,2526241679.0,29.84717951567656,8350,1166.11,103.5,-0.5625,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
케이탑리츠,145270,서비스업,2020,21189661299.0,0.0,21189661299.0,21189661299.0,11157583700.0,14352982648.0,14467490042.0,78635750154.0,229462441004.0,150826690850.0,12290026967.0,108101018780.0,42725672070.0,50530000000.0,12039847952.0,10870197911.0,30874406112.0,2232009961.0,368454687.0,1410604530.0,0.0,12039847952.0,92448254,1714816856.0,2232009961.0,42000000.0,-3454879497.0,4882257172.0,217172414037.0,2658412596.0,533057988.0,1132.0,62569847952.0,139956492939.0,2600464648.0,18.548937181658403,8590,1180.01,103.03,0.2917,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
케이탑리츠,145270,서비스업,2021,31950264577.0,0.0,31950264577.0,31950264577.0,11484351110.0,14679420213.0,14761205427.0,87520241037.0,248884632758.0,161364391721.0,9413831513.0,105470161494.0,55894230227.0,78600000000.0,14763711789.0,5392258375.0,38657068628.0,2874275817.0,382133880.0,821765676.0,0.0,14763711789.0,92448254,3866362335.0,2874275817.0,139800000.0,-5146928671.0,-4197373200.0,239470801245.0,3386478856.0,1056457710.0,1410.0,93363711789.0,155972133346.0,3256409697.0,41.82190758302477,8720,1144.61,109.6,0.5208,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
케이탑리츠,145270,서비스업,2022,21632033146.0,0.0,21632033146.0,21632033146.0,9903309943.0,12513001877.0,12595014381.0,95641218127.0,270247968384.0,174606750257.0,6267487666.0,146861516004.0,27745234253.0,114200000000.0,12760051544.0,2939792019.0,45035390296.0,2983262219.0,414933880.0,788504256.0,0.0,12760051544.0,96121548,4256864222.0,2983262219.0,40900000.0,-18497641501.0,11788310923.0,263980480718.0,5305780467.0,507910780.0,885.0,126960051544.0,171666958238.0,3398196099.0,44.28626370020591,9160,1292.2,118.78,0.2292,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
케이티,030200,통신업,2018,23460143000000.0,0.0,23460143000000.0,23460143000000.0,762305000000.0,1090742000000.0,1090742000000.0,14731280000000.0,32188830000000.0,17457550000000.0,11894252000000.0,9387704000000.0,8069846000000.0,1368481000000.0,1409330000000.0,2703422000000.0,11328859000000.0,13068257000000.0,3407123000000.0,5807421000000.0,683998000000.0,6948191000000.0,522223616,4010464000000.0,13068257000000.0,22198620000.0,-2704130000000.0,-531675000000.0,20294578000000.0,435659000000.0,154355000000.0,29800.0,2777811000000.0,14754128000000.0,16475380000000.0,7679.591418554308,7530,1100.58,103.48,-0.2916,AAA,AAA,,,,,,,,,,
케이티,030200,통신업,2019,24342064000000.0,0.0,24342064000000.0,24342064000000.0,665942000000.0,976271000000.0,976271000000.0,15183548000000.0,34540098000000.0,19356550000000.0,11897229000000.0,10148056000000.0,9208494000000.0,1185725000000.0,1082219000000.0,2305894000000.0,11633780000000.0,13785299000000.0,2834037000000.0,5906445000000.0,665498000000.0,7597478000000.0,522223616,3745173000000.0,13785299000000.0,23182500000.0,-3887472000000.0,-249748000000.0,22642869000000.0,432133000000.0,352255000000.0,27000.0,2267944000000.0,17050656000000.0,16619336000000.0,7171.588731827861,8350,1166.11,103.5,-0.5625,AAA,AAA,,,,,,,,,,
케이티,030200,통신업,2020,23916667000000.0,0.0,23916667000000.0,23916667000000.0,703392000000.0,975056000000.0,975056000000.0,15551433000000.0,33662545000000.0,18111112000000.0,11154180000000.0,9192472000000.0,8918640000000.0,1418114000000.0,807540000000.0,2634624000000.0,12155420000000.0,14206119000000.0,2161258000000.0,4902471000000.0,534636000000.0,6210099000000.0,522223616,4739827000000.0,14206119000000.0,22732560000.0,-3761470000000.0,-647585000000.0,22508365000000.0,507383000000.0,30073000000.0,24000.0,2225654000000.0,15476488000000.0,16367377000000.0,9076.24024417923,8590,1180.01,103.03,0.2917,AAA,AAA,,,,,,,,,,
케이티,030200,통신업,2021,24898005000000.0,0.0,24898005000000.0,24898005000000.0,1459395000000.0,1978411000000.0,1978411000000.0,16567161000000.0,37159341000000.0,20592180000000.0,11858350000000.0,10072432000000.0,10519748000000.0,1731422000000.0,1338781000000.0,3019592000000.0,13287390000000.0,14464886000000.0,3447333000000.0,5087490000000.0,514145000000.0,6641422000000.0,522223616,5561834000000.0,14464886000000.0,23226180000.0,-5137474000000.0,-41282000000.0,25300991000000.0,563330000000.0,356466000000.0,30600.0,3070203000000.0,17572588000000.0,17912219000000.0,10650.29200058237,8720,1144.61,109.6,0.5208,AAA,AAA,,,,,,,,,,
케이티,030200,통신업,2022,25650011000000.0,0.0,25650011000000.0,25650011000000.0,1387663000000.0,1894067000000.0,1894067000000.0,18414723000000.0,40980681000000.0,22565958000000.0,12681532000000.0,10699268000000.0,11866690000000.0,1827042000000.0,1064099000000.0,2449062000000.0,14257343000000.0,14772179000000.0,3129833000000.0,6098072000000.0,709191000000.0,7333165000000.0,522223616,3597065000000.0,14772179000000.0,23959920000.0,-4838643000000.0,669331000000.0,28299149000000.0,749908000000.0,351212000000.0,33800.0,2891141000000.0,20116896000000.0,17902012000000.0,6887.97842493588,9160,1292.2,118.78,0.2292,AAA,AAA,,,,,,,,,,
케이티스카이라이프,053210,서비스업,2018,690820835670.0,0.0,690820835670.0,690820835670.0,52010216054.0,68046241273.0,68046241273.0,666160615589.0,816001169633.0,149840554044.0,301738621705.0,112410507872.0,37430046172.0,0.0,3293252999.0,31728260312.0,385107333485.0,268467077839.0,61172824468.0,110076216020.0,7498211300.0,90208066194.0,95643932,183474568331.0,268467077839.0,624090000.0,-139846271257.0,-77647173550.0,514262547928.0,1088559861.0,12200025272.0,11500.0,3293252999.0,118112293732.0,329639902307.0,1918.3085062939488,7530,1100.58,103.48,-0.2916,,,,,,,,,,,,
케이티스카이라이프,053210,서비스업,2019,694637002537.0,0.0,694637002537.0,694637002537.0,56007736739.0,76805905505.0,76805905505.0,705437330222.0,848276023038.0,142838692816.0,459076784879.0,123505569074.0,19333123742.0,3950000000.0,2599269585.0,63849705760.0,422990133075.0,237372561401.0,60980518794.0,104018981549.0,2619783396.0,98750679920.0,95643932,152548955427.0,237372561401.0,625280000.0,-101594323629.0,-18832982152.0,389199238159.0,1056938570.0,26538204293.0,8720.0,6549269585.0,78988987056.0,298353080195.0,1594.9674196476992,8350,1166.11,103.5,-0.5625,,,,,,,,,,,,
케이티스카이라이프,053210,서비스업,2020,698715355151.0,0.0,698715355151.0,698715355151.0,58190149540.0,78845556496.0,78845556496.0,744437146104.0,919475827664.0,175038681560.0,480449334990.0,153235966991.0,21802714569.0,3200000000.0,2711800073.0,99834046978.0,464734849350.0,213315065941.0,64290257363.0,89256547996.0,2187264001.0,122277985223.0,95643932,160179034723.0,213315065941.0,624870000.0,-104537778446.0,-19649873484.0,439026492674.0,277156619.0,21410827372.0,8810.0,5911800073.0,75204634582.0,277605323304.0,1674.7433043948884,8590,1180.01,103.03,0.2917,AA-,AA,,,,,,,,,,
케이티스카이라이프,053210,서비스업,2021,763222599361.0,0.0,763222599361.0,763222599361.0,62308920273.0,81899491281.0,81899491281.0,805951031434.0,1275644844175.0,469693812741.0,408484114803.0,249676241577.0,220017571164.0,100000000000.0,5920846425.0,80671547277.0,511782964329.0,284440145579.0,453572403832.0,131104569854.0,2772781666.0,127808524735.0,95643932,102947299943.0,284440145579.0,690200000.0,-352116204430.0,230010052001.0,867160729372.0,2246967237.0,31454333516.0,9140.0,105920846425.0,389022265464.0,738012549411.0,1076.3599717230363,8720,1144.61,109.6,0.5208,AA-,AA,,,,,,,,,,
케이티스카이라이프,053210,서비스업,2022,1034236194565.0,0.0,1034236194565.0,1034236194565.0,23085655455.0,33430748587.0,33430748587.0,857534120935.0,1361298311421.0,503764190486.0,406459413604.0,274731028041.0,229033162445.0,45700000000.0,5795125219.0,98694485320.0,534018754725.0,258337864803.0,489822787164.0,145482077691.0,5523928855.0,198745200722.0,95643932,176406899582.0,258337864803.0,971040000.0,-78928427760.0,-79454527744.0,954838897817.0,5738568754.0,9460237765.0,8140.0,51495125219.0,405069705166.0,748160651967.0,1844.4128748491855,9160,1292.2,118.78,0.2292,AA-,AA,,,,,,,,,,
케이티앤지,033780,기타제조업,2018,4471515592060.0,1836031136556.0,2635484455504.0,1253459370040.0,903359164406.0,1322483567523.0,1322483567523.0,8168203816035.0,10197870417450.0,2029666601415.0,6413403863540.0,1640707946922.0,388958654493.0,129924101195.0,93475333856.0,932969110015.0,1605334484861.0,1819169336718.0,114312063973.0,975921202909.0,2461319195229.0,560507008935.0,274584994,821653704046.0,1819169336718.0,1382025085464.0,-46256069305.0,-549375779400.0,3784466553910.0,6956841784.0,340246893758.0,101500.0,223399435051.0,1096697491400.0,1933481400691.0,2992.347440683521,7530,1100.58,103.48,-0.2916,,,,,,,,,,,,
케이티앤지,033780,기타제조업,2019,4807659316805.0,1966661555235.0,2840997761570.0,1374660225641.0,1037198624955.0,1455646605789.0,1455646605789.0,8739585488284.0,10752439455974.0,2012853967690.0,6417221472031.0,1600094060813.0,412759906877.0,27066108741.0,90954077109.0,891306145983.0,1834645992314.0,1753739293657.0,129624288825.0,1023385660122.0,2447243499482.0,656582586262.0,274584994,1042489387291.0,1753739293657.0,1466337535929.0,-459190546007.0,-632146267814.0,4335217983943.0,13681293808.0,421593178564.0,93800.0,118020185850.0,1121547821707.0,1883363582482.0,3796.599996615256,8350,1166.11,103.5,-0.5625,,,,,,,,,,,,
케이티앤지,033780,기타제조업,2020,5055311487897.0,2127074299458.0,2928237188439.0,1473182689030.0,1171643099110.0,1604861873371.0,1604861873371.0,9091571656245.0,11468383152160.0,2376811495915.0,6750382617137.0,1991492012289.0,385319483626.0,17308208182.0,53492407968.0,1253611491485.0,2102474813562.0,1718412218663.0,134083879591.0,1215049112141.0,2535032331643.0,969201720579.0,274584994,1261664798427.0,1718412218663.0,1455054499409.0,-85834706383.0,-808888421592.0,4718000535023.0,13160649890.0,423938018473.0,83100.0,70800616150.0,1123200004430.0,1852496098254.0,4594.8060746065385,8590,1180.01,103.03,0.2917,,,,,,,,,,,,
케이티앤지,033780,기타제조업,2021,5228351596536.0,2350179718847.0,2878171877689.0,1338383479632.0,971758744656.0,1439553489358.0,1439553489358.0,9208862153052.0,11637271194200.0,2428409041148.0,6255861536474.0,2063946376879.0,364462664269.0,75432490744.0,53195098748.0,946570845404.0,2060255463296.0,1741041767893.0,145718649536.0,1012741494275.0,2375380884539.0,971120364253.0,274584994,1419821288927.0,1741041767893.0,1539788398057.0,-797609538428.0,-947573961892.0,5381409657726.0,31901130075.0,412789510071.0,79000.0,128627589492.0,1481838195744.0,1886760417429.0,5170.7898099012655,8720,1144.61,109.6,0.5208,,,,,,,,,,,,
케이티앤지,033780,기타제조업,2022,5851406367817.0,2891166215748.0,2960240152069.0,1267649967727.0,1005327163465.0,1429519571832.0,1429519571832.0,9358580031392.0,12301715783797.0,2943135752405.0,6509584902000.0,2527315274128.0,415820478277.0,72629448270.0,78807990962.0,1401018438794.0,2251940435833.0,1837040709535.0,167851437108.0,1528511308801.0,2575842017001.0,1505796123059.0,274584994,887886606991.0,1837040709535.0,1692590184342.0,547543866531.0,-931785375207.0,5792130881797.0,87540068046.0,422404660344.0,91500.0,151437439232.0,1542117313611.0,2004892146643.0,3233.558374974417,9160,1292.2,118.78,0.2292,,,,,,,,,,,,
코리아써키트,007810,전기전자,2018,535824715216.0,538451914179.0,-2627198963.0,-17887232935.0,-27865837303.0,-27937463475.0,-27937463475.0,387776023894.0,500488797322.0,112712773428.0,232814987646.0,87203368736.0,25509404692.0,31521440800.0,0.0,28051998700.0,221412402283.0,182901218761.0,847642780.0,80595283156.0,65683526696.0,51503883975.0,54738280,10030345062.0,182901218761.0,15260033972.0,-3070670251.0,-10204098657.0,267673809676.0,1839816320.0,3778870258.0,5110.0,31521440800.0,84660774728.0,183748861541.0,183.2418750095911,7530,1100.58,103.48,-0.2916,,,1119.0,2.56,2.6,2.08,2.32,2.52,2.02,0.71,0.75,0.67
코리아써키트,007810,전기전자,2019,543423598661.0,512121813511.0,31301785150.0,13862521166.0,2124891038.0,7827461377.0,7827461377.0,391304939570.0,479713960645.0,88409021075.0,225667204425.0,61413558026.0,26995463049.0,0.0,0.0,22710298974.0,229426268161.0,163011179928.0,996642780.0,93954344027.0,45358601312.0,54771864868.0,54738280,47211164274.0,163011179928.0,17439263984.0,-20690706076.0,-31858960741.0,254046756220.0,466082497.0,4713279718.0,11950.0,0.0,65698722101.0,164007822708.0,862.4889980832427,8350,1166.11,103.5,-0.5625,,,1119.0,2.56,2.6,2.08,2.32,2.52,2.02,0.71,0.75,0.67
코리아써키트,007810,전기전자,2020,902121287287.0,859797912992.0,42323374295.0,13403451925.0,-11775816310.0,3383353895.0,3383353895.0,566342751796.0,921746308017.0,355403556221.0,489904300311.0,315753312366.0,39650243855.0,100016788971.0,0.0,89533260950.0,237839071069.0,381222837521.0,2272676567.0,185105485446.0,99412825822.0,186151559550.0,54738280,18845438888.0,381222837521.0,28919922370.0,-55752027952.0,44516123589.0,431842007706.0,1442276381.0,3449280916.0,14900.0,100016788971.0,265870295271.0,383495514088.0,344.2826279525042,8590,1180.01,103.03,0.2917,,,1119.0,2.56,2.6,2.08,2.32,2.52,2.02,0.71,0.75,0.67
